,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
138,9784046314697,1,ジュニア　空想科学読本,ジュニア　空想科学読本,３,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
52,9784046313256,1,ジュニア　空想科学読本,ジュニア　空想科学読本,,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
336,9784046317254,1,ジュニア　空想科学読本,ジュニア　空想科学読本,１１,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
335,9784046317582,1,ジュニア　空想科学読本,ジュニア　空想科学読本,１２,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
58,9784046320193,1,ジュニア　空想科学読本,ジュニア　空想科学読本,２０,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
59,9784046320216,1,ジュニア　空想科学読本,ジュニア　空想科学読本,２２,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
62,9784046320209,1,ジュニア　空想科学読本,ジュニア　空想科学読本,２１,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
317,9784046317827,1,ジュニア　空想科学読本,ジュニア　空想科学読本,１３,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
140,9784046321183,1,ジュニア　空想科学読本,ジュニア　空想科学読本,２４,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
309,9784046316523,1,ジュニア　空想科学読本,ジュニア　空想科学読本,８,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
308,9784046318251,1,ジュニア　空想科学読本,ジュニア　空想科学読本,１４,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
303,9784046315946,1,ジュニア　空想科学読本,ジュニア　空想科学読本,７,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
300,9784046316660,1,ジュニア　空想科学読本,ジュニア　空想科学読本,９,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
280,9784046319043,1,ジュニア　空想科学読本,ジュニア　空想科学読本,１６,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
271,9784046315427,1,ジュニア　空想科学読本,ジュニア　空想科学読本,５,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
90,9784046319838,1,ジュニア　空想科学読本,ジュニア　空想科学読本,１９,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
81,9784046321176,1,ジュニア　空想科学読本,ジュニア　空想科学読本,２３,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
267,9784046315663,1,ジュニア　空想科学読本,ジュニア　空想科学読本,６,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
157,9784046319371,1,ジュニア　空想科学読本,ジュニア　空想科学読本,１８,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
201,9784046315021,1,ジュニア　空想科学読本,ジュニア　空想科学読本,４,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
221,9784046319364,1,ジュニア　空想科学読本,ジュニア　空想科学読本,１７,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
261,9784046316929,1,ジュニア　空想科学読本,ジュニア　空想科学読本,１０,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
264,9784046318657,1,ジュニア　空想科学読本,ジュニア　空想科学読本,１５,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
101,9784046314260,1,ジュニア　空想科学読本,ジュニア　空想科学読本,２,ジュニア　空想科学読本,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,柳田理科雄,角川つばさ文庫
725,9784046316035,2,逆転裁判　逆転アイドル,逆転裁判　逆転,,逆転裁判　逆転アイドル,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,高瀬美恵,角川つばさ文庫
682,9784046316783,2,逆転裁判　逆転空港,逆転裁判　逆転,,逆転裁判　逆転空港,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,高瀬美恵,角川つばさ文庫
460,9784046315465,3,オンライン！　お菓子なお化け屋敷と邪魔ジシャン,オンライン！　,８,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
458,9784046317261,3,オンライン！　ひっつきお化けウツリーナと管理者デリート,オンライン！　,１３,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
447,9784046314383,4,オンライン！　スリーセブンマンと水魔人デロリ,オンライン！　ス,５,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
466,9784046315700,4,オンライン！　スネークブックロとペポギン魔王,オンライン！　ス,１０,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
421,9784046318862,4,オンライン！　タブーカードと呪術師シガ,オンライン！　ス,１８,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
461,9784046315533,4,オンライン！　ナイトメアゲームセンターと豪腕ズルイゾー,オンライン！　ス,９,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
394,9784046311955,4,オンライン！　クリア不可能！？悪魔のゲーム！,オンライン！　ス,,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
443,9784046313614,4,オンライン！　追跡ドールとナイトメア遊園地,オンライン！　ス,４,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
445,9784046317858,4,オンライン！　ストラゴンと賢者ローゼン,オンライン！　ス,１５,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
434,9784046318527,4,オンライン！　妨害ミュージックと踊り子パルファ,オンライン！　ス,１７,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
376,9784046319722,5,オンライン！　絶望の地下道と悪の子メルク,オンライン！　死神,１９,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
290,9784046321565,5,オンライン！　奇術師ムオンと共鳴スキル,オンライン！　死神,２３,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
177,9784046320728,5,オンライン！　死神調合師エスレイドと裏切りの尚美ちゃん,オンライン！　死神,２１,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
299,9784046320179,5,オンライン！　昆虫幻術師シャロゼとマボロシ世界,オンライン！　死神,２０,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
210,9784046321107,5,オンライン！　落ちこぼれボスと告白イリュージョン,オンライン！　死神,２２,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
438,9784046318091,5,オンライン！　超頭脳戦と毒牙イゴート,オンライン！　死神,１６,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
465,9784046316455,5,オンライン！　神沢ロボとドロマグジュ,オンライン！　死神,１１,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
459,9784046314895,5,オンライン！　ハニワどろちゃんと獣悪魔バケオス,オンライン！　死神,７,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
417,9784046312808,5,オンライン！　幽霊学校とナゾの騎士,オンライン！　死神,２,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
446,9784046317537,5,オンライン！　鎧のエメルダと漆黒の魔塔,オンライン！　死神,１４,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
435,9784046313461,5,オンライン！　死神王と無敵の怪鳥,オンライン！　死神,３,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
455,9784046314826,5,オンライン！　呪いオンナとニセモノ攻略班,オンライン！　死神,６,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
468,9784046316899,5,オンライン！　名無しの墓地とバラ魔女ラミファン,オンライン！　死神,１２,オンライン！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,雨蛙ミドリ,角川つばさ文庫
831,9784046313089,6,スタジオから５秒前！　星ケ丘小放送部、ラジオデビュー！,,,スタジオから５秒前！　星ケ丘小放送部、ラジオデビュー！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,たざわりいこ,角川つばさ文庫
865,9784046310064,7,小説侵略！ケロロ軍曹　愛爆発！地球消滅５秒前！！,,,小説侵略！ケロロ軍曹　愛爆発！地球消滅５秒前！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,吉崎観音,角川つばさ文庫
618,9784046313225,8,六年四組ズッコケ一家,,,六年四組ズッコケ一家,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,山中恒,角川つばさ文庫
854,9784046315632,9,真田幸村と忍者サスケ,,,真田幸村と忍者サスケ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,吉橋通夫,角川つばさ文庫
359,9784046321596,10,サバイバー！！　大バクハツ！　とらわれの博物館,サバイバー！！　,３,サバイバー！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
248,9784046320780,10,サバイバー！！　いじわるエースと初ミッション！,サバイバー！！　,１,サバイバー！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
323,9784046320797,10,サバイバー！！　緊急避難！うらぎりの地下商店街,サバイバー！！　,２,サバイバー！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさばみゆき,角川つばさ文庫
367,9784046320346,11,幕末明治サバイバル！小説・渋沢栄一,,,幕末明治サバイバル！小説・渋沢栄一,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,加納新太,角川つばさ文庫
126,9784046321008,12,サキヨミ！　彼のヒミツと大切な人,サキヨミ！　,４,サキヨミ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,七海まち,角川つばさ文庫
74,9784046320315,12,サキヨミ！　ヒミツの二人で未来を変える！？,サキヨミ！　,１,サキヨミ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,七海まち,角川つばさ文庫
263,9784046321503,13,サキヨミ！　言えない未来と力のナゾ,サキヨミ！　,６,サキヨミ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,七海まち,角川つばさ文庫
114,9784046320827,13,サキヨミ！　大波乱！？部活とテストと恋心,サキヨミ！　,３,サキヨミ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,七海まち,角川つばさ文庫
167,9784046321015,13,サキヨミ！　新たな出会いはキケンな予感！？,サキヨミ！　,５,サキヨミ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,七海まち,角川つばさ文庫
94,9784046320322,13,サキヨミ！　未来も絆も大ピンチ！,サキヨミ！　,２,サキヨミ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,七海まち,角川つばさ文庫
88,9784046320513,14,スイッチ！　告白なんてしないでください！,スイッチ！　,８,スイッチ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
131,9784046318978,14,スイッチ！　離れてなんて、あげません！,スイッチ！　,５,スイッチ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
60,9784046319692,14,スイッチ！　どっちかなんて、選べません！,スイッチ！　,６,スイッチ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
105,9784046317681,15,スイッチ！　デビュー直前！好きにならないでください！！,スイッチ！　,２,スイッチ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
241,9784046321510,15,スイッチ！　トラブルだらけ！　恋の花さく運動会！？,スイッチ！　,１０,スイッチ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
85,9784046317674,15,スイッチ！　イケメン地獄はもうカンベン！,スイッチ！　,１,スイッチ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
117,9784046318497,15,スイッチ！　大キライも好きのうち！？,スイッチ！　,３,スイッチ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
120,9784046321404,15,スイッチ！　ちょっと待った！カレカノ宣言、注意報！,スイッチ！　,９,スイッチ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
124,9784046318961,15,スイッチ！　サヨナラだけは絶対にダメです！,スイッチ！　,４,スイッチ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
72,9784046320506,15,スイッチ！　本当の気持ちは…伝えません！,スイッチ！　,７,スイッチ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
379,9784046318305,16,チア☆ダン　ＲＯＣＫＥＴＳ　９年後のＪＥＴＳとわかば,チア☆ダン　ＲＯＣＫＥＴＳ　,１,チア☆ダン　ＲＯＣＫＥＴＳ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,みうらかれん,角川つばさ文庫
409,9784046318374,16,チア☆ダン　ＲＯＣＫＥＴＳ　奇跡を起こせ！涙のエール,チア☆ダン　ＲＯＣＫＥＴＳ　,２,チア☆ダン　ＲＯＣＫＥＴＳ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,みうらかれん,角川つばさ文庫
408,9784046318381,16,チア☆ダン　ＲＯＣＫＥＴＳ　きみはひとりじゃない,チア☆ダン　ＲＯＣＫＥＴＳ　,３,チア☆ダン　ＲＯＣＫＥＴＳ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,みうらかれん,角川つばさ文庫
753,9784046317339,17,ハルチカ　初恋ソムリエ,ハルチカ　,,ハルチカ　初恋ソムリエ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,初野晴,角川つばさ文庫
704,9784046316790,17,ハルチカ　退出ゲーム,ハルチカ　,,ハルチカ　退出ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,初野晴,角川つばさ文庫
370,9784046316776,18,小説・チア☆ダン　女子高生がチアダンスで全米制覇しちゃったホントの話,,,小説・チア☆ダン　女子高生がチアダンスで全米制覇しちゃったホントの話,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,みうらかれん,角川つばさ文庫
874,9784046317056,19,リトルウィッチアカデミア　でたらめ魔女と妖精の国,,,リトルウィッチアカデミア　でたらめ魔女と妖精の国,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,橘もも,角川つばさ文庫
861,9784046311245,20,アイスプリンセス　雪色キラっ★スケート魔法学園へ！？,アイスプリンセス　,１,アイスプリンセス,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,リンダ・チャップマン,角川つばさ文庫
829,9784046311269,20,アイスプリンセス　涙キラっ★さよならのアイスダンス,アイスプリンセス　,３,アイスプリンセス,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,リンダ・チャップマン,角川つばさ文庫
858,9784046311252,20,アイスプリンセス　星空キラっ★宝さがしのスケート合宿！！,アイスプリンセス　,２,アイスプリンセス,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,リンダ・チャップマン,角川つばさ文庫
689,9784046313539,21,クリスマス・キャロル,,,クリスマス・キャロル,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,チャールズ・ディケンズ,角川つばさ文庫
835,9784046313485,22,ナナマルサンバツ　きみもクイズ王にならないか！？,,１,ナナマルサンバツ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,杉基イクラ,角川つばさ文庫
856,9784046314369,23,シナモロール　シナモンのふしぎ旅行,,,シナモロール　シナモンのふしぎ旅行,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,芳野詩子,角川つばさ文庫
719,9784046319050,24,ドラガリアロスト　王子とドラゴンの力,,,ドラガリアロスト　王子とドラゴンの力,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,はせがわみやび,角川つばさ文庫
796,9784046315977,25,ガンバト！　ガンガン水鉄砲バトル！！,,,ガンバト！　ガンガン水鉄砲バトル！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,豊田巧,角川つばさ文庫
527,9784046318190,26,パンダのシャンシャン日記　どうぶつの飼育員さんになりたい！,,,パンダのシャンシャン日記　どうぶつの飼育員さんになりたい！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,万里アンナ,角川つばさ文庫
712,9784046317742,27,少女マンガじゃない！　恋の悩みはひとそれぞれ,少女マンガじゃない！　,２,少女マンガじゃない！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,水無仙丸,角川つばさ文庫
642,9784046318770,27,少女マンガじゃない！　両想いより大切なこと,少女マンガじゃない！　,３,少女マンガじゃない！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,水無仙丸,角川つばさ文庫
644,9784046317735,27,少女マンガじゃない！　下駄箱からラブレター・・・じゃなくて果たし状！？,少女マンガじゃない！　,１,少女マンガじゃない！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,水無仙丸,角川つばさ文庫
478,9784046320360,28,未完成コンビ　下級生でも女子でも、本気のサッカー,未完成コンビ　,２,未完成コンビ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,舞原沙音,角川つばさ文庫
402,9784046320308,28,未完成コンビ　帰ってきた転校生,未完成コンビ　,１,未完成コンビ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,舞原沙音,角川つばさ文庫
504,9784046318879,29,オン・アイス！！　拾った男子はフィギュアスケーター！？,オン・アイス！！　,,オン・アイス！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,二本木ちより,角川つばさ文庫
516,9784046319173,29,オン・アイス！！　ライバル登場！？止まらないキモチ,オン・アイス！！　,２,オン・アイス！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,二本木ちより,角川つばさ文庫
269,9784046317988,30,ペンギン・ハイウェイ,,,ペンギン・ハイウェイ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,森見登美彦,角川つばさ文庫
760,9784046315564,31,モンハン日記　ぽかぽかアイルー村ＤＸ　我らのすけっとアイルー団,モンハン日記　ぽかぽかアイルー村ＤＸ　,,モンハン日記　ぽかぽかアイルー村ＤＸ　我らのすけっとアイルー団,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
784,9784046316448,31,モンハン日記　ぽかぽかアイルー村ＤＸ－デラックス－　ソラＶＳ長老！？巨大スゴロク勝負！！,モンハン日記　ぽかぽかアイルー村ＤＸ　,,モンハン日記　ぽかぽかアイルー村ＤＸ－デラックス－　ソラＶＳ長老！？巨大スゴロク勝負！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
823,9784046312662,31,モンハン日記　ぽかぽかアイルー村　ドタバタ村おこしで大パニック！？ニャ,モンハン日記　ぽかぽかアイルー村ＤＸ　,３,モンハン日記　ぽかぽかアイルー村,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
793,9784046314277,31,モンハン日記ぽかぽかアイルー村　爆笑！？わくわくかくし芸大会ニャ！,モンハン日記　ぽかぽかアイルー村ＤＸ　,,モンハン日記ぽかぽかアイルー村　爆笑！？わくわくかくし芸大会ニャ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
748,9784046311900,31,モンハン日記　ぽかぽかアイルー村　ハッピー生活のはじまりニャ,モンハン日記　ぽかぽかアイルー村ＤＸ　,,モンハン日記　ぽかぽかアイルー村,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
821,9784046313805,31,モンハン日記ぽかぽかアイルー村　手紙の謎をゆる～り解明ニャ！！,モンハン日記　ぽかぽかアイルー村ＤＸ　,,モンハン日記ぽかぽかアイルー村　手紙の謎をゆる～り解明ニャ！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
782,9784046312457,31,モンハン日記　ぽかぽかアイルー村　みんなでわいわいお宝探しニャ,モンハン日記　ぽかぽかアイルー村ＤＸ　,２,モンハン日記　ぽかぽかアイルー村,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
783,9784046315786,31,モンハン日記　ぽかぽかアイルー村ＤＸ　幻の歌探しとニャンター！！,モンハン日記　ぽかぽかアイルー村ＤＸ　,,モンハン日記　ぽかぽかアイルー村ＤＸ　幻の歌探しとニャンター！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
762,9784046314741,31,モンハン日記ぽかぽかアイルー村　やってきました、ぽかぽか島！！,モンハン日記　ぽかぽかアイルー村ＤＸ　,,モンハン日記ぽかぽかアイルー村　やってきました、ぽかぽか島！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
769,9784046313065,31,モンハン日記ぽかぽかアイルー村　どきどきプレゼント大作戦ニャ☆,モンハン日記　ぽかぽかアイルー村ＤＸ　,,モンハン日記ぽかぽかアイルー村　どきどきプレゼント大作戦ニャ☆,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
687,9784046316868,32,モンスターズ・インク　モンスター・シティへようこそ！,モンスターハンタークロス　ニャンターライフ　,,モンスターズ・インク　モンスター・シティへようこそ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,カリオペ・グラス,角川つばさ文庫
562,9784046317544,32,モンスターハンタークロス　ニャンターライフ　氷雪の巨獣ガムート！,モンスターハンタークロス　ニャンターライフ　,,モンスターハンタークロス　ニャンターライフ　氷雪の巨獣ガムート！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
641,9784046316912,32,モンスターハンター　ストーリーズ　絆のかたち,モンスターハンタークロス　ニャンターライフ　,,モンスターハンター　ストーリーズ　絆のかたち,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,前田圭士,角川つばさ文庫
598,9784046316653,32,モンスターハンタークロス　ニャンターライフ　タマミツネ狩猟！,モンスターハンタークロス　ニャンターライフ　,,モンスターハンタークロス　ニャンターライフ　タマミツネ狩猟！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,相坂ゆうひ,角川つばさ文庫
