,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
158,9784863894884,26,オリンポスの神々と７人の英雄４　ハデスの館（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄４　ハデスの館　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
183,9784863894921,26,オリンポスの神々と７人の英雄外伝　ヘルメスの杖　パーシー・ジャクソンとオリンポスの神々　シーズン２,（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄外伝　ヘルメスの杖　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
188,9784863894907,26,オリンポスの神々と７人の英雄５　最後の航海（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄５　最後の航海　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
114,9784863894822,26,オリンポスの神々と７人の英雄１　消えた英雄（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄　消えた英雄１,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
192,9784863894853,26,オリンポスの神々と７人の英雄２　海神の息子（下）　パーシー・ジャクソンとオリンポスの神々　シーズン２,（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄２　海神の息子　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
179,9784863894914,26,オリンポスの神々と７人の英雄５　最後の航海（下）　パーシー・ジャクソンとオリンポスの神々　シーズン２,（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄５　最後の航海　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
193,9784863894846,26,オリンポスの神々と７人の英雄２　海神の息子（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄２　海神の息子　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
152,9784863894891,26,オリンポスの神々と７人の英雄４　ハデスの館（下）　パーシー・ジャクソンとオリンポスの神々　シーズン２,（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄４　ハデスの館　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
255,9784036525706,27,カリオストロの復讐,カリオストロ,,カリオストロの復讐,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,モーリス・ルブラン,偕成社文庫
270,9784036525607,27,カリオストロ伯爵夫人,カリオストロ,,カリオストロ伯爵夫人,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,モーリス・ルブラン,偕成社文庫
385,9784834005851,28,冬のデナリ,ナリ,,冬のデナリ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,西前四郎,福音館文庫
222,9784834023886,28,カナリア王子,ナリ,,カナリア王子,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,イタロ・カルヴィーノ,福音館文庫
339,9784863894495,29,マザーツリー,マ,,マザーツリー,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｃ・Ｗ・ニコル,静山社ペガサス文庫
374,9784834006636,29,カマキリと月,マ,,カマキリと月,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マーグリート,福音館文庫
47,9784036524006,30,アーサー王物語,物語,,アーサー王物語,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジェイムズ・ノウルズ,偕成社文庫
28,9784863892538,30,吟遊詩人ビードルの物語,物語,,吟遊詩人ビードルの物語,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
142,9784036516506,31,シートン動物記,シートン動物記,３,シートン動物記,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アーネスト・トンプソン・シートン,偕成社文庫
123,9784036516407,31,シートン動物記,シートン動物記,２,シートン動物記,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アーネスト・トンプソン・シートン,偕成社文庫
52,9784036516308,31,シートン動物記,シートン動物記,１,シートン動物記,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アーネスト・トンプソン・シートン,偕成社文庫
70,9784834018097,32,少年動物詩,動物,,少年動物詩,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,河合雅雄,福音館文庫
34,9784035512202,32,象のいない動物園,動物,,象のいない動物園,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,斎藤憐,偕成社文庫
185,9784863894716,33,バーティミアス　サマルカンドの秘宝（中）,バーティミアス　サマルカンドの秘宝（,２,バーティミアス,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョナサン・ストラウド,静山社ペガサス文庫
184,9784863894723,33,バーティミアス　サマルカンドの秘宝（下）,バーティミアス　サマルカンドの秘宝（,３,バーティミアス,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョナサン・ストラウド,静山社ペガサス文庫
128,9784863894709,33,バーティミアス　サマルカンドの秘宝（上）,バーティミアス　サマルカンドの秘宝（,１,バーティミアス,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョナサン・ストラウド,静山社ペガサス文庫
294,9784863894747,33,バーティミアス　ゴーレムの眼（中）,バーティミアス　サマルカンドの秘宝（,５,バーティミアス,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョナサン・ストラウド,静山社ペガサス文庫
419,9784863894778,33,バーティミアス　プトレマイオスの門（中）,バーティミアス　サマルカンドの秘宝（,８,バーティミアス　プトレマイオスの門,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョナサン・ストラウド,静山社ペガサス文庫
289,9784863894730,33,バーティミアス　ゴーレムの眼（上）,バーティミアス　サマルカンドの秘宝（,４,バーティミアス,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョナサン・ストラウド,静山社ペガサス文庫
275,9784863894754,33,バーティミアス　ゴーレムの眼（下）,バーティミアス　サマルカンドの秘宝（,６,バーティミアス,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョナサン・ストラウド,静山社ペガサス文庫
413,9784863894761,33,バーティミアス　プトレマイオスの門（上）,バーティミアス　サマルカンドの秘宝（,７,バーティミアス　プトレマイオスの門,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョナサン・ストラウド,静山社ペガサス文庫
414,9784863894785,33,バーティミアス　プトレマイオスの門（下）,バーティミアス　サマルカンドの秘宝（,９,バーティミアス　プトレマイオスの門,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョナサン・ストラウド,静山社ペガサス文庫
169,9784036513802,34,少女ポリアンナ,少女,,少女ポリアンナ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,エレナ・ポーター,
304,9784038501302,34,少女アンネその足跡,少女,,少女アンネその足跡,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,エルンスト・シュ,偕成社文庫
91,9784036504305,35,ギリシア神話,シア,,ギリシア神話,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,高津春繁,偕成社文庫
202,9784834018073,35,ロシアの昔話,シア,,ロシアの昔話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,アレクサンドル・Ｈ．アファナーシエフ,福音館文庫
298,9784035509103,36,リクエストは星の話,リ,,リクエストは星の話,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,岡田淳,偕成社文庫
125,9784834018011,36,イギリスとアイルランドの昔話,リ,,イギリスとアイルランドの昔話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ジョーゼフジェイコブズ,福音館文庫
168,9784834023527,37,シチリアを征服したクマ王国の物語,,,シチリアを征服したクマ王国の物語,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ディーノ・ブッツァーティ,福音館文庫
327,9784038503603,38,シェイクスピア物語（下）,シェイクスピア物語,,シェイクスピア物語,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,チャールズ・ラム,偕成社文庫
243,9784038503504,38,シェイクスピア物語　上,シェイクスピア物語,,シェイクスピア物語　上,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,チャールズ・ラム,偕成社文庫
331,9784834027037,39,愛の一家　あるドイツの冬物語,一家,,愛の一家　あるドイツの冬物語,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,アグネス・ザッパー,福音館文庫
102,9784834018165,39,農場の少年　インガルス一家の物語５,一家,,農場の少年,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ローラ・インガルス・ワイルダー,福音館文庫
354,9784036502806,40,ハックルベリー＝フィンの冒険（下）,ハックルベリー＝フィンの冒険（,,ハックルベリー＝フィンの冒険,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,マーク・トウェイン,偕成社文庫
376,9784036502707,40,ハックルベリー＝フィンの冒険（上）,ハックルベリー＝フィンの冒険（,,ハックルベリー＝フィンの冒険,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,マーク・トウェイン,偕成社文庫
261,9784036513604,41,アガサ＝クリスティ推理・探偵小説集,ア,１,アガサ＝クリスティ推理・探偵小説集,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アガサ・クリスティ,偕成社文庫
267,9784036525003,41,私のアンネ＝フランク,ア,,私のアンネ＝フランク,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,松谷みよ子,偕成社文庫
322,9784863893405,42,ビースト・クエスト　黄金の鎧編　怪物イカゼファー,ビースト・クエスト　黄金の鎧編　,７,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
277,9784863893436,42,ビースト・クエスト　黄金の鎧編　蛇男ヴィペロ,ビースト・クエスト　黄金の鎧編　,１０,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
287,9784863893399,42,ビースト・クエスト　炎鳥エポス,ビースト・クエスト　黄金の鎧編　,６,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
231,9784863893368,42,ビースト・クエスト　山男アークタ,ビースト・クエスト　黄金の鎧編　,３,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
288,9784863893375,42,ビースト・クエスト　馬人テーガス,ビースト・クエスト　黄金の鎧編　,４,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
263,9784863893382,42,ビースト・クエスト　雪獣ナヌーク,ビースト・クエスト　黄金の鎧編　,５,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
209,9784863893351,42,ビースト・クエスト　海竜セプロン,ビースト・クエスト　黄金の鎧編　,２,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
343,9784863893429,42,ビースト・クエスト　黄金の鎧編　石魔女ソルトラ,ビースト・クエスト　黄金の鎧編　,９,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
194,9784863893344,42,ビースト・クエスト　火龍フェルノ,ビースト・クエスト　黄金の鎧編　,１,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
333,9784863893412,42,ビースト・クエスト　黄金の鎧編　大猿クロウ,ビースト・クエスト　黄金の鎧編　,８,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
335,9784863893870,42,ビースト・クエスト　黄金の鎧編　巨大グモアラクニド,ビースト・クエスト　黄金の鎧編　,１１,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
329,9784863893894,42,ビースト・クエスト　黄金の鎧編　三頭ライオントリリオン,ビースト・クエスト　黄金の鎧編　,１２,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
85,9784863896109,43,ロミオとジュリエット　物語で読むシェイクスピア,物語,,ロミオとジュリエット　物語で読むシェイクスピア,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,斉藤洋,静山社ペガサス文庫
309,9784834021738,43,レクトロ物語,物語,,レクトロ物語,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ライナー・チムニク,福音館文庫
122,9784035509202,43,クワガタクワジ物語,物語,,クワガタクワジ物語,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,中島みち,偕成社文庫
440,9784834018431,43,フクロウ物語,物語,,フクロウ物語,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,モーリー・パ,福音館文庫
98,9784038506000,44,クラバート（下）,クラバート,,クラバート,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,オットフリ－ト・プロイスラ－,偕成社文庫
95,9784038505904,44,クラバート　上,クラバート,,クラバート　上,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,オットフリ－ト・プロイスラ－,偕成社文庫
349,9784036512805,45,クオレ　上,クオレ　,,クオレ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,エドモンド・デ・,偕成社文庫
353,9784036512904,45,クオレ　下,クオレ　,,クオレ　下,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,エドモンド・デ・,偕成社文庫
78,9784834019346,46,ハイジ　上,ハイジ＜完訳版＞,,ハイジ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ヨハンナ・シュピリ,福音館文庫
82,9784834019353,46,ハイジ　下,ハイジ＜完訳版＞,,ハイジ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ヨハンナ・シュピリ,福音館文庫
104,9784036527601,46,ハイジ＜完訳版＞,ハイジ＜完訳版＞,１,ハイジ＜完訳版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ヨハンナ・シュピリ,偕成社文庫
144,9784036527700,46,ハイジ＜完訳版＞,ハイジ＜完訳版＞,２,ハイジ＜完訳版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ヨハンナ・シュピリ,偕成社文庫
195,9784863893207,47,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（下）,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（,,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
197,9784863893184,47,パーシー・ジャクソンとオリンポスの神々　２（下）　魔海の冒険,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（,,パーシー・ジャクソンとオリンポスの神々　２　魔海の冒険,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
172,9784863893177,47,パーシー・ジャクソンとオリンポスの神々　２（上）　魔海の冒険,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（,,パーシー・ジャクソンとオリンポスの神々　２　魔海の冒険,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
230,9784863893221,47,パーシー・ジャクソンとオリンポスの神々　４（下）　迷宮の戦い,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（,,パーシー・ジャクソンとオリンポスの神々　４　迷宮の戦い,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
96,9784863893153,47,パーシー・ジャクソンとオリンポスの神々　１（上）　盗まれた雷撃－ライトニングボルト－,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（,,パーシー・ジャクソンとオリンポスの神々　１　盗まれた雷撃－ライトニングボルト－,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
203,9784863893245,47,パーシー・ジャクソンとオリンポスの神々　５（下）　最後の神,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（,,パーシー・ジャクソンとオリンポスの神々　５　最後の神,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
181,9784863893252,47,ハデスの剣　パーシー・ジャクソンとオリンポスの神々外伝,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（,,ハデスの剣　パーシー・ジャクソンとオリンポスの神々外伝,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
126,9784863893160,47,パーシー・ジャクソンとオリンポスの神々　１（下）　盗まれた雷撃－ライトニングボルト－,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（,,パーシー・ジャクソンとオリンポスの神々　１　盗まれた雷撃－ライトニングボルト－,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
208,9784863893238,47,パーシー・ジャクソンとオリンポスの神々　５（上）　最後の神,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（,,パーシー・ジャクソンとオリンポスの神々　５　最後の神,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
187,9784863893191,47,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（上）,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（,,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
227,9784863893214,47,パーシー・ジャクソンとオリンポスの神々　４（上）　迷宮の戦い,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（,,パーシー・ジャクソンとオリンポスの神々　４　迷宮の戦い,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
0,9784863892309,48,ハリー・ポッターと賢者の石　１－１,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと賢者の石　１－１,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
21,9784863892484,48,ハリー・ポッターと死の秘宝　７－３,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと死の秘宝　７－３,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
9,9784863892378,48,ハリー・ポッターと炎のゴブレット　４－２,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと炎のゴブレット　４－２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
13,9784863892408,48,ハリー・ポッターと不死鳥の騎士団　５－２,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと不死鳥の騎士団　５－２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
89,9784863892507,48,ハリー・ポッターシリーズ　全２０巻セット,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターシリーズ　全２０巻セット,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
10,9784863892385,48,ハリー・ポッターと炎のゴブレット　４－３,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと炎のゴブレット　４－３,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
8,9784863892361,48,ハリー・ポッターと炎のゴブレット　４－１,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと炎のゴブレット　４－１,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
2,9784863895782,48,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,２,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
26,9784863894051,48,ハリー・ポッター裏話,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッター裏話,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
7,9784863892354,48,ハリー・ポッターとアズカバンの囚人　３－２,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターとアズカバンの囚人　３－２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
12,9784863892439,48,ハリー・ポッターと謎のプリンス　６－１,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと謎のプリンス　６－１,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
20,9784863892491,48,ハリー・ポッターと死の秘宝　７－４,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと死の秘宝　７－４,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
19,9784863892453,48,ハリー・ポッターと謎のプリンス　６－３,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと謎のプリンス　６－３,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
18,9784863892477,48,ハリー・ポッターと死の秘宝　７－２,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと死の秘宝　７－２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
3,9784863892316,48,ハリー・ポッターと賢者の石　１－２,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと賢者の石　１－２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
17,9784863892446,48,ハリー・ポッターと謎のプリンス　６－２,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと謎のプリンス　６－２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
4,9784863892323,48,ハリー・ポッターと秘密の部屋　２－１,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと秘密の部屋　２－１,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
11,9784863892392,48,ハリー・ポッターと不死鳥の騎士団　５－１,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと不死鳥の騎士団　５－１,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
14,9784863892460,48,ハリー・ポッターと死の秘宝　７－１,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと死の秘宝　７－１,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
6,9784863892347,48,ハリー・ポッターとアズカバンの囚人　３－１,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターとアズカバンの囚人　３－１,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
15,9784863892415,48,ハリー・ポッターと不死鳥の騎士団　５－３,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと不死鳥の騎士団　５－３,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
5,9784863892330,48,ハリー・ポッターと秘密の部屋　２－２,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと秘密の部屋　２－２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
1,9784863895775,48,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,１,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
16,9784863892422,48,ハリー・ポッターと不死鳥の騎士団　５－４,ハリー・ポッターと呪いの子＜舞台脚本　愛蔵版＞,,ハリー・ポッターと不死鳥の騎士団　５－４,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
242,9784036518104,49,シャーロック＝ホームズの思い出（下）,シャーロック＝ホームズの思い出（,,シャーロック＝ホームズの思い出（下）,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,コナン・ドイル,偕成社文庫
53,9784036509409,49,シャーロック＝ホームズの冒険（下）,シャーロック＝ホームズの思い出（,,シャーロック＝ホームズの冒険,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,コナン・ドイル,偕成社文庫
56,9784036509300,49,シャーロック＝ホームズの冒険（中）,シャーロック＝ホームズの思い出（,,シャーロック＝ホームズの冒険,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,コナン・ドイル,偕成社文庫
33,9784036509201,49,シャーロック＝ホームズの冒険　上,シャーロック＝ホームズの思い出（,,シャーロック＝ホームズの冒険　上,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,コナン・ドイル,偕成社文庫
223,9784036518005,49,シャーロック＝ホームズの思い出（上）,シャーロック＝ホームズの思い出（,,シャーロック＝ホームズの思い出（上）,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,コナン・ドイル,偕成社文庫
271,9784834021356,50,この湖にボート禁止,ート,,この湖にボート禁止,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ジェフリー・トリーズ,福音館文庫
71,9784834027617,50,ハッピーノート,ート,,ハッピーノート,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,草野たき,福音館文庫
252,9784834028003,50,風のローラースケート,ート,,風のローラースケート,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,安房直子,福音館文庫
290,9784036522309,51,死のハーブほか　アガサ・クリスティ推理コレクション４,,,死のハーブ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アガサ・クリスティ,偕成社文庫
