JAN,SHOSINM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
9784591133781,怖い本　色のない怪談,,怖い本　色のない怪談,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784591161258,はじまる恋　キミの音,,はじまる恋　キミの音,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,周桜杏子,ポケットショコラ
9784001140088,クマのプーさん,,クマのプーさん,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アラン・アレグザ,岩波少年文庫
9784591119631,黒い本　ついてくる怪談,,黒い本　ついてくる怪談,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784591010136,それいけズッコケ三人組,,それいけズッコケ三人組,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
9784591156537,まぼろしの怪談　わたしの本,,まぼろしの怪談　わたしの本,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784591162385,噂の彼女も家庭科部！,,噂の彼女も家庭科部！,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,市宮早記,ポケットショコラ
9784001141412,飛ぶ教室,,飛ぶ教室,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,エーリヒ・ケストナー,岩波少年文庫
9784591158203,噂のあいつは家庭科部！,,噂のあいつは家庭科部！,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,市宮早記,ポケット・ショコラ
9784001140347,ライオンと魔女,,ライオンと魔女,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,クライヴ・ステー,岩波少年文庫
9784591140925,呪う本　番外編　つながっていく怪談,,呪う本　番外編　つながっていく怪談,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784591088678,坊っちゃん,,坊っちゃん,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,夏目漱石,ポプラポケット文庫
9784591159927,キラモテ先輩と地味っ子まんが家ちゃん,,キラモテ先輩と地味っ子まんが家ちゃん,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,清水きり,ポケット・ショコラ
9784001141382,ふたりのロッテ,,ふたりのロッテ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,エーリヒ・ケストナー,岩波少年文庫
9784591088425,オズの魔法使い,,オズの魔法使い,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,バウム,ポプラポケット文庫
9784001145885,影との戦い　ゲド戦記１,,ゲド戦記　影との戦い,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アーシュラ・Ｋ・ル・グウィン,岩波少年文庫
9784591093436,火垂るの墓,,火垂るの墓,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,野坂昭如,ポプラポケット文庫
9784001140446,冒険者たち,,冒険者たち,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,斎藤惇夫,岩波少年文庫
9784001140125,銀河鉄道の夜,,銀河鉄道の夜,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,宮沢賢治,岩波少年文庫
9784591095362,ジキル博士とハイド氏,,ジキル博士とハイド氏,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,ロバート・ルイス・スティーヴンソン,ポプラポケット文庫
9784591093405,星の王子さま,,星の王子さま,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,サン・テグジュペリ,ポプラポケット文庫
9784591088524,おちゃめなふたご,,おちゃめなふたご,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,ブライトン,ポプラポケット文庫
9784591164914,ないしょのウサギくん,,ないしょのウサギくん,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,時羽紘,ポケットショコラ
9784001140224,ドリトル先生航海記,,ドリトル先生航海記,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヒュー・ロフティング,岩波少年文庫
9784001140415,トムは真夜中の庭で,,トムは真夜中の庭で,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,Ｐ．ピアス,岩波少年文庫
9784001140583,ホビットの冒険（上）,,ホビットの冒険,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ジョン・ロナルド・ロウエル・トールキン,岩波少年文庫
9784001140620,床下の小人たち,,床下の小人たち,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,メアリー・ノートン,岩波少年文庫
9784591158685,君のとなりで片想い,,君のとなりで片想い,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,高瀬花央,ポケット・ショコラ
9784591136980,闇の本　忘れていた怪談　番外編,,闇の本　忘れていた怪談　番外編,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784591160787,怪談収集家　山岸良介と人喰い遊園地,,怪談収集家　山岸良介と人喰い遊園地,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784001142495,魔法のカクテル,,魔法のカクテル,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ミヒャエル・エンデ,岩波少年文庫
9784001149029,岩波少年文庫のあゆみ　１９５０ー２０２０,,岩波少年文庫のあゆみ　１９５０ー２０２０,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,若菜晃子,岩波少年文庫
9784591130018,金の本　時をこえた怪談,,金の本　時をこえた怪談,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784591164556,怪談収集家　山岸良介の最後の挨拶,,怪談収集家　山岸良介の最後の挨拶,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784001142402,こいぬとこねこのおかしな話,,こいぬとこねこのおかしな話,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヨゼフ・チャペック,岩波少年文庫
9784001140521,風にのってきたメアリー・ポピンズ,,風にのってきたメアリー・ポピンズ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,Ｐ．Ｌ．トラヴァース,岩波少年文庫
9784591125137,青い本　呼んでいる怪談,,青い本　呼んでいる怪談,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784591145104,トリプル・ゼロの算数事件簿,,トリプル・ゼロの算数事件簿,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,向井湘吾,ポプラポケット文庫
9784591127339,紫の本　封じられた怪談,,紫の本　封じられた怪談,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784061499225,アインシュタイン＜新装版＞,,アインシュタイン＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,岡田好惠,講談社火の鳥伝記文庫
9784001140590,ホビットの冒険（下）,,ホビットの冒険,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ジョン・ロナルド・ロウエル・トールキン,岩波少年文庫
9784591122310,白い本　待っている怪談,,白い本　待っている怪談,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784001142532,インド神話,,インド神話,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,沖田瑞穂,岩波少年文庫
9784001140507,クローディアの秘密,,クローディアの秘密,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,Ｅ．Ｌ．カニグズ,岩波少年文庫
9784061499171,坂本龍馬＜新装版＞,,坂本龍馬＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,砂田弘,講談社火の鳥伝記文庫
9784001140477,不思議の国のアリス,,不思議の国のアリス,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ルイス・キャロル,岩波少年文庫
9784591125144,緑の本　追ってくる怪談,,緑の本　追ってくる怪談,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784591166185,噂のあのコは剣道部！,,噂のあのコは剣道部！,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,市宮早記,ポケットショコラ
9784591088500,海底二万マイル,,海底二万マイル,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,ジュール・ヴェルヌ,ポプラポケット文庫
9784001141016,みどりのゆび,,みどりのゆび,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,モーリス・ドリュオン,岩波少年文庫
9784591163207,君のとなりで片想い　好きなのに、すれちがう気持ち,,君のとなりで片想い　好きなのに、すれちがう気持ち,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,高瀬花央,ポケットショコラ
9784591152911,怪談収集家　山岸良介と学校の怪談,,怪談収集家　山岸良介と学校の怪談,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784001142365,魔法の学校　エンデのメルヒェン集,,魔法の学校　エンデのメルヒェン集,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ミヒャエル・エンデ,岩波少年文庫
9784001145205,あのころはフリードリヒがいた,,あのころはフリードリヒがいた,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ハンス・ペーター,岩波少年文庫
9784061499140,徳川家康＜新装版＞,,徳川家康＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,松本清張,講談社火の鳥伝記文庫
9784001145892,こわれた腕環　ゲド戦記２,,ゲド戦記　影との戦い,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アーシュラ・Ｋ・ル・グウィン,岩波少年文庫
9784001145106,科学と科学者のはなし　寺田寅彦エッセイ集,,科学と科学者のはなし　寺田寅彦エッセイ集,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,寺田寅彦,岩波少年文庫
9784591130025,銀の本　海をこえた怪談,,銀の本　海をこえた怪談,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784591088661,走れメロス,,走れメロス,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,太宰治,ポプラポケット文庫
9784061499188,野口英世＜新装版＞,,野口英世＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,滑川道夫,講談社火の鳥伝記文庫
9784591158692,トリプル・ゼロの算数事件簿,７,トリプル・ゼロの算数事件簿,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,向井湘吾,ポプラポケット文庫
9784065127070,アンネ・フランク,,アンネ・フランク,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,岡田好惠,講談社火の鳥伝記文庫
9784591159200,怪談収集家　山岸良介の妖しい日常,,怪談収集家　山岸良介の妖しい日常,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784061499201,エジソン＜新装版＞,,エジソン＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,崎川範行,講談社火の鳥伝記文庫
9784591147276,トリプル・ゼロの算数事件簿,２,トリプル・ゼロの算数事件簿,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,向井湘吾,ポプラポケット文庫
9784591156391,トリプル・ゼロの算数事件簿,６,トリプル・ゼロの算数事件簿,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,向井湘吾,ポプラポケット文庫
9784591108574,野口英世　子どもの伝記１,,野口英世,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,浜野卓也,ポプラポケット文庫
9784591147603,怪談収集家　山岸良介の帰還,,怪談収集家　山岸良介の帰還,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784001145328,三国志（上）,,三国志,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,羅貫中,岩波少年文庫
9784001140187,エミールと探偵たち,,エミールと探偵たち,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,エーリヒ・ケスト,岩波少年文庫
9784001140255,ドリトル先生の動物園＜新版＞,,ドリトル先生の動物園＜新版＞,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヒュー・ジョン・ロフティング,岩波少年文庫
9784001141283,やかまし村の子どもたち,,やかまし村の子どもたち,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アストリッド・リンドグレーン,岩波少年文庫
9784591088630,蜘蛛の糸,,蜘蛛の糸,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,芥川龍之介,ポプラポケット文庫
9784065118757,織田信長　乱世の風雲児,,織田信長　乱世の風雲児,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,楠木誠一郎,講談社火の鳥伝記文庫
9784065180822,ガリレオ,,ガリレオ,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,山本省三,講談社火の鳥伝記文庫
9784001145083,古事記物語,,古事記物語,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,福永武彦,岩波少年文庫
9784591150818,トリプル・ゼロの算数事件簿,３,トリプル・ゼロの算数事件簿,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,向井湘吾,ポプラポケット文庫
9784591145920,メッシ　ハンデをのりこえた小さなヒーロー,,メッシ　ハンデをのりこえた小さなヒーロー,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,マイケル・パート,ポプラポケット文庫
9784591109588,ヘレン・ケラー　子どもの伝記７,,ヘレン・ケラー　ものしりガイドつき,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,砂田弘,ポプラポケット文庫
9784591088548,三国志　群雄のあらそい,１,三国志,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,三田村信行,ポプラポケット文庫
9784591154533,トリプル・ゼロの算数事件簿,５,トリプル・ゼロの算数事件簿,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,向井湘吾,ポプラポケット文庫
9784001140248,ドリトル先生のサーカス＜新版＞,,ドリトル先生のサーカス＜新版＞,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヒュー・ジョン・ロフティング,岩波少年文庫
9784591156520,怪談収集家　山岸良介と人形村,,怪談収集家　山岸良介と人形村,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784591152713,トリプル・ゼロの算数事件簿,４,トリプル・ゼロの算数事件簿,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,向井湘吾,ポプラポケット文庫
9784061499218,ライト兄弟＜新装版＞,,ライト兄弟,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,富塚清,講談社火の鳥伝記文庫
9784591147627,プロ野球のスゴイ話,,プロ野球のスゴイ話,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,高橋安幸,ポプラポケット文庫
9784001140231,ドリトル先生の郵便局,,ドリトル先生の郵便局,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヒュー・ロフティング,岩波少年文庫
9784001142525,かじ屋と妖精たち　イギリスの昔話,,かじ屋と妖精たち　イギリスの昔話,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,脇明子,岩波少年文庫
9784001140095,プー横丁にたった家,,プー横丁にたった家,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アラン・アレクサンダー・ミルン,岩波少年文庫００９
9784061499195,ナイチンゲール＜新装版＞,,ナイチンゲール＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,村岡花子,講談社火の鳥伝記文庫
9784001145519,クリスマス・キャロル,,クリスマス・キャロル,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,チャールズ・ディケンズ,岩波少年文庫
9784591010143,ぼくらはズッコケ探偵団,,ぼくらはズッコケ探偵団,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫
9784061499232,ヘレン・ケラー自伝＜新装版＞,,ヘレン・ケラー自伝,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,ヘレン・ケラー,講談社火の鳥伝記文庫
9784001141122,オズの魔法使い,,オズの魔法使い,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ライマン・フランク・ボーム,岩波少年文庫
9784065186350,ブッダ,,ブッダ,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,小沢章友,講談社火の鳥伝記文庫
9784061499263,伊達政宗＜新装版＞,,伊達政宗＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,浜野卓也,講談社火の鳥伝記文庫
9784591150801,怪談収集家　山岸良介の冒険,,怪談収集家　山岸良介の冒険,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,緑川聖司,ポプラポケット文庫
9784001145281,宝島,,宝島,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ロバート・ルイス・スティーヴンソン,岩波少年文庫
9784061499164,武田信玄＜新装版＞,,武田信玄＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,木暮正夫,講談社火の鳥伝記文庫
9784061499157,豊臣秀吉＜新装版＞,,豊臣秀吉＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,岡田章雄,講談社火の鳥伝記文庫
9784001140354,カスピアン王子のつのぶえ,,カスピアン王子のつのぶえ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,クライヴ・ステー,岩波少年文庫
9784065137253,新選組　命がけの青春,,新選組　命がけの青春,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,楠木誠一郎,講談社火の鳥伝記文庫
9784001145373,レ・ミゼラブル　下,,レ・ミゼラブル,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヴィクトル・ユーゴー,岩波少年文庫
9784001141108,思い出のマーニー　上,,思い出のマーニー,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ジョ－ン・ロビン,岩波少年文庫
9784001145908,さいはての島へ　ゲド戦記３,,さいはての島へ　ゲド戦記３,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アーシュラ・Ｋ・ル・グウィン,岩波少年文庫
9784591139608,プロ野球のスゴイ話,,プロ野球のスゴイ話,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,『野球太郎』編集部,ポプラポケット文庫
9784001142501,まぼろしの小さい犬,,まぼろしの小さい犬,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,フィリパ・ピアス,岩波少年文庫
9784001145663,ロビンソン・クルーソー,,ロビンソン・クルーソー,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ダニエル・デフォー,岩波少年文庫
9784001140026,長い長いお医者さんの話,,長い長いお医者さんの話,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,カレル・チャペック,岩波少年文庫
9784065140918,ノーベル＜新装版＞,,ノーベル＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,大野進,講談社火の鳥伝記文庫
9784065161814,福沢諭吉,,福沢諭吉,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,石崎洋司,講談社火の鳥伝記文庫
9784001145922,ドラゴンフライ　ゲド戦記５,,ドラゴンフライ　ゲド戦記５,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アーシュラ・Ｋ・ル・グウィン,岩波少年文庫
9784591162866,嘘恋ワイルドストロベリー,,嘘恋ワイルドストロベリー,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,朝比奈歩,ポケットショコラ
9784001141702,ツバメ号とアマゾン号（上）　ランサム・サーガ,,ツバメ号とアマゾン号　ランサム・サーガ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アーサー・ランサム,岩波少年文庫
9784591110478,エジソン　子どもの伝記　１０,,エジソン　ものしりガイドつき,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,桜井信夫,ポプラポケット文庫
9784001142518,チョウはなぜ飛ぶか,,チョウはなぜ飛ぶか,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,日高敏隆,岩波少年文庫
9784001146202,かくれ家のアンネ・フランク,,かくれ家のアンネ・フランク,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヤニー・ファン・デル・モーレン,岩波少年文庫
9784001140156,ピッピ船にのる,,ピッピ船にのる,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アストリッド・リンドグレーン,岩波少年文庫
9784001145724,海底二万里（上）,,海底二万里,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ジュール・ヴェルヌ,岩波少年文庫
9784001141115,思い出のマーニー　下,,思い出のマーニー,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ジョ－ン・ロビン,岩波少年文庫
9784001145335,三国志（中）,,三国志,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,羅貫中,岩波少年文庫
9784001140460,ガンバとカワウソの冒険,,ガンバとカワウソの冒険,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,斎藤惇夫,岩波少年文庫
9784001145915,帰還　ゲド戦記４,,帰還　ゲド戦記４,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アーシュラ・Ｋ・ル・グウィン,岩波少年文庫
9784591166321,きっぷでＧｏ！　行くぜ九州！　観光列車ツアー,,きっぷでＧｏ！　行くぜ九州！　観光列車ツアー,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,豊田巧,ポプラポケット文庫
9784001141290,やかまし村の春・夏・秋・冬,,やかまし村の春・夏・秋・冬,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アストリッド・リンドグレーン,岩波少年文庫
9784065124468,杉原千畝　命のビザ,,杉原千畝　命のビザ,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,石崎洋司,
9784001146219,ベルリン１９１９　赤い水兵（上）,,ベルリン１９１９　赤い水兵,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,クラウス・コルドン,岩波少年文庫
9784591158715,ネイマール　ピッチでくりだす魔法,,ネイマール　ピッチでくりだす魔法,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,マイケル・パート,ポプラポケット文庫
9784001145342,三国志（下）,,三国志,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,羅貫中,岩波少年文庫
9784001141306,やかまし村はいつもにぎやか,,やかまし村はいつもにぎやか,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アストリッド・リンドグレーン,岩波少年文庫
9784001140828,ムギと王さま,,ムギと王さま,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,エリナー・ファージョン,岩波少年文庫
9784001140934,トム・ソーヤーの冒険（上）,,トム・ソーヤーの冒険,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,マーク・トウェイン,岩波少年文庫
9784001142181,若草物語（上）,,若草物語,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ルイザ・メイ・オルコット,岩波少年文庫
9784001141719,ツバメ号とアマゾン号（下）　ランサム・サーガ,,ツバメ号とアマゾン号　ランサム・サーガ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,アーサー・ランサム,岩波少年文庫
9784061499256,マザー・テレサ＜新装版＞,,マザー・テレサ＜新装版＞,児童書,児童文庫,児童文庫,火の鳥文庫,講談社,望月正子,講談社火の鳥伝記文庫
9784001140484,鏡の国のアリス,,鏡の国のアリス,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ルイス・キャロル,岩波少年文庫
