JAN,SHOSINM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
9784834006230,ロビンソン・クルーソー,,ロビンソン・クルーソー,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ダニエル・デフォー,福音館文庫
9784038508202,流れる星は生きている＜新版＞,,流れる星は生きている＜新版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,藤原てい,偕成社文庫
9784036525508,飛ぶ教室,,飛ぶ教室,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,エーリヒ・ケストナー,偕成社文庫
9784834018097,少年動物詩,,少年動物詩,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,河合雅雄,福音館文庫
9784834027617,ハッピーノート,,ハッピーノート,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,草野たき,福音館文庫
9784036514007,ルパン対ホームズ　アルセーヌ＝ルパン・シリーズ,,ルパン対ホームズ　アルセーヌ＝ルパン・シリーズ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,モーリス・ルブラン,偕成社文庫
9784036523405,タイムマシン,,タイムマシン,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ハーバート・ジョージ・ウェルズ,偕成社文庫
9784036518302,ＡＢＣ殺人事件,,ＡＢＣ殺人事件,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アガサ・クリスティ,
9784834018370,パディントンのクリスマス,,パディントンのクリスマス,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マイケル・ボンド,福音館文庫
9784863895935,もののけ屋　四階フロアは妖怪だらけ,,もののけ屋　四階フロアは妖怪だらけ,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,廣嶋玲子,静山社ペガサス文庫
9784834020946,海底二万海里（下）,,海底二万海里,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ジュール・ヴェルヌ,福音館文庫
9784834019346,ハイジ　上,,ハイジ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ヨハンナ・シュピリ,福音館文庫
9784834019841,ふしぎの国のアリス,,ふしぎの国のアリス,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ルイス・キャロル,福音館文庫
9784834018042,宝島,,宝島,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ロバート・ルイス・スティーヴンソン,福音館文庫
9784834020076,トム・ソーヤーの冒険,,トム・ソーヤーの冒険,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マーク・トウェイン,福音館文庫
9784834019353,ハイジ　下,,ハイジ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ヨハンナ・シュピリ,福音館文庫
9784036514809,赤毛のアン（上）,,赤毛のアン,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ルーシー・モード・モンゴメリ,偕成社文庫
9784863895836,悪ガキ７－セブン－　いたずらｔｗｉｎｓ、南の国へ,,悪ガキ７－セブン－　いたずらｔｗｉｎｓ、南の国へ,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,宗田理,静山社ペガサス文庫
9784863896109,ロミオとジュリエット　物語で読むシェイクスピア,,ロミオとジュリエット　物語で読むシェイクスピア,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,斉藤洋,静山社ペガサス文庫
9784834019889,若草物語,,若草物語,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ルイザ・メイ・オルコット,福音館文庫
9784834018158,シルバー・レイクの岸辺で　インガルス一家の物語４,,シルバー・レイクの岸辺で,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ローラ・インガルス・ワイルダー,福音館文庫
9784036527908,伝記ヘレン・ケラー,,伝記ヘレン・ケラー,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,村岡花子,偕成社文庫
9784863892507,ハリー・ポッターシリーズ　全２０巻セット,,ハリー・ポッターシリーズ　全２０巻セット,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,Ｊ・Ｋ・ローリング,静山社ペガサス文庫
9784834027396,鬼の橋,,鬼の橋,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,伊藤遊,福音館文庫
9784036504305,ギリシア神話,,ギリシア神話,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,高津春繁,偕成社文庫
9784036523900,ジョン万次郎漂流記,,ジョン万次郎漂流記,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,井伏鱒二,偕成社文庫
9784036514908,赤毛のアン（下）,,赤毛のアン,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ルーシー・モード・モンゴメリ,偕成社文庫
9784035509400,星と伝説,,星と伝説,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,野尻抱影,偕成社文庫
9784038505904,クラバート　上,,クラバート　上,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,オットフリ－ト・プロイスラ－,偕成社文庫
9784863893153,パーシー・ジャクソンとオリンポスの神々　１（上）　盗まれた雷撃－ライトニングボルト－,,パーシー・ジャクソンとオリンポスの神々　１　盗まれた雷撃－ライトニングボルト－,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784036515509,怪談　小泉八雲怪奇短編集,,怪談　小泉八雲怪奇短編集,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ラフカディオ・ハーン,偕成社文庫
9784038506000,クラバート（下）,,クラバート,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,オットフリ－ト・プロイスラ－,偕成社文庫
9784036501007,コンチキ号漂流記,,コンチキ号漂流記,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ト－ル・ハイエルダ－ル,偕成社文庫
9784035500308,大きい１年生と小さな２年生,,大きい１年生と小さな２年生,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,古田足日,偕成社文庫
9784036513901,怪盗紳士ルパン　アルセーヌ＝ルパン・シリーズ,,怪盗紳士ルパン　アルセーヌ＝ルパン・シリーズ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,モーリス・ルブラン,偕成社文庫
9784834018165,農場の少年　インガルス一家の物語５,,農場の少年,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ローラ・インガルス・ワイルダー,福音館文庫
9784035506300,ふしぎの国のアリス,,ふしぎの国のアリス,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ルイス・キャロル,偕成社文庫
9784036527601,ハイジ＜完訳版＞,１,ハイジ＜完訳版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ヨハンナ・シュピリ,偕成社文庫
9784834018141,プラム・クリークの土手で　インガルス一家の物語３,,プラム・クリークの土手で,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ローラ・インガルス・ワイルダー,福音館文庫
9784834021424,鏡の国のアリス,,鏡の国のアリス,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ルイス・キャロル,福音館文庫
9784036524303,月の森に、カミよ眠れ,,月の森に、カミよ眠れ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,上橋菜穂子,偕成社文庫
9784834086201,かはたれ　散在ガ池の河童猫,,かはたれ　散在ガ池の河童猫,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,朽木祥,福音館文庫
9784834019995,魔法使いのチョコレート・ケーキ,,魔法使いのチョコレート・ケーキ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マーヒー,福音館文庫
9784863894594,ルイスと不思議の時計　ルイスと不思議の時計１,,ルイスと不思議の時計,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョン・ベレアーズ,静山社ペガサス文庫
9784834018264,グリムの昔話,２,グリムの昔話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,グリム兄弟,福音館文庫
9784834021837,はじまりのはじまりのはじまりのおわり　小さいカタツムリともっと小さいアリの冒険,,はじまりのはじまりのはじまりのおわり　小さいカタツムリともっと小さいアリの冒険,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,アヴィ,福音館文庫
9784035507703,先生のつうしんぼ,,先生のつうしんぼ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,宮川ひろ,偕成社文庫
9784863894822,オリンポスの神々と７人の英雄１　消えた英雄（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄　消えた英雄１,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784863896116,ハムレット　物語で読むシェイクスピア,,ハムレット　物語で読むシェイクスピア,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,斉藤洋,静山社ペガサス文庫
9784036526703,選ばなかった冒険－光の石の伝説－,,選ばなかった冒険－光の石の伝説－,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,岡田淳,偕成社文庫
9784035509509,子ぎつねヘレンがのこしたもの,,子ぎつねヘレンがのこしたもの,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,竹田津実,偕成社文庫
9784834021745,ガリヴァー旅行記（上）,,ガリヴァー旅行記,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ジョナサン・スウィフト,福音館文庫
9784036510306,ニルスのふしぎな旅,１,ニルスのふしぎな旅,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,セルマ・オッティ,
9784834018387,パディントンの一周年記念,,パディントンの一周年記念,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マイケル・ボンド,福音館文庫
9784035508502,雨やどりはすべり台の下で,,雨やどりはすべり台の下で,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,岡田淳,偕成社文庫
9784035509202,クワガタクワジ物語,,クワガタクワジ物語,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,中島みち,偕成社文庫
9784036516407,シートン動物記,２,シートン動物記,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アーネスト・トンプソン・シートン,偕成社文庫
9784834006223,ピーター・パンとウェンディ,,ピーター・パンとウェンディ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ジェームス・マシュー・バリー,福音館文庫
9784834018011,イギリスとアイルランドの昔話,,イギリスとアイルランドの昔話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ジョーゼフジェイコブズ,福音館文庫
9784863893160,パーシー・ジャクソンとオリンポスの神々　１（下）　盗まれた雷撃－ライトニングボルト－,,パーシー・ジャクソンとオリンポスの神々　１　盗まれた雷撃－ライトニングボルト－,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784036527809,大おばさんの不思議なレシピ,,大おばさんの不思議なレシピ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,柏葉幸子,偕成社文庫
9784863894709,バーティミアス　サマルカンドの秘宝（上）,１,バーティミアス,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョナサン・ストラウド,静山社ペガサス文庫
9784863894839,オリンポスの神々と７人の英雄１　消えた英雄（下）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄　消えた英雄１,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784036527502,９月０日大冒険,,９月０日大冒険,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,さとうまきこ,偕成社文庫
9784036517701,レ・ミゼラブル（上）,,レ・ミゼラブル,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ヴィクトル・ユーゴー,偕成社文庫
9784834018394,パディントンフランスへ,,パディントンフランスへ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マイケル・ボンド,福音館文庫
9784834009927,西遊記　上,,西遊記,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,呉承恩,福音館文庫
9784834021752,ガリヴァー旅行記（下）,,ガリヴァー旅行記,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ジョナサン・スウィフト,福音館文庫
9784863895843,悪ガキ７－セブン－　いたずらｔｗｉｎｓと謎の転校生,,悪ガキ７－セブン－　いたずらｔｗｉｎｓと謎の転校生,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,宗田理,静山社ペガサス文庫
9784834020007,パディントン街へ行く,,パディントン街へ行く,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マイケル・ボンド,福音館文庫
9784834026658,山のトムさん　ほか一篇,,山のトムさん　ほか一篇,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,石井桃子,福音館文庫
9784036513208,神秘の島,１,神秘の島,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジュール・ヴェルヌ,偕成社文庫
9784863896130,夏の夜の夢　物語で読むシェイクスピア４,,夏の夜の夢　物語で読むシェイクスピア４,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,斉藤洋,静山社ペガサス文庫
9784863895850,悪ガキ７　いたずらｔｗｉｎｓのロボット計画,,悪ガキ７　いたずらｔｗｉｎｓのロボット計画,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,宗田理,静山社ペガサス文庫
9784036511501,路傍の石,,路傍の石,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,山本有三,偕成社文庫
9784036516506,シートン動物記,３,シートン動物記,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アーネスト・トンプソン・シートン,偕成社文庫
9784834018059,二年間の休暇（上）,,二年間の休暇,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ジュール・ヴェルヌ,福音館文庫
9784036527700,ハイジ＜完訳版＞,２,ハイジ＜完訳版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ヨハンナ・シュピリ,偕成社文庫
9784036523603,海底二万里　上,,海底二万里　上,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジュール・ヴェルヌ,偕成社文庫
9784834018271,グリムの昔話,３,グリムの昔話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,グリム兄弟,福音館文庫
9784834006667,人魚姫,,人魚姫,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ハンス・クリスチャン・アンデルセン,福音館文庫
9784036525102,かぎりなくやさしい花々,,かぎりなくやさしい花々,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,星野富弘,偕成社文庫
9784834009057,なぞなぞの本,,なぞなぞの本,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,石川勇,福音館日曜日文庫
9784834018066,二年間の休暇（下）,,二年間の休暇,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ジュール・ヴェルヌ,福音館文庫
9784036500505,トム＝ソーヤーの冒険（上）,,トム＝ソーヤーの冒険（上）,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,マーク・トウェイン,偕成社文庫
9784863894891,オリンポスの神々と７人の英雄４　ハデスの館（下）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄４　ハデスの館　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784863894235,猫のダヤン　ダヤン、わちふぃーるどへ,１,猫のダヤン,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,池田あきこ,静山社ペガサス文庫
9784834018400,パディントンとテレビ,,パディントンとテレビ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マイケル・ボンド,福音館文庫
9784035501909,セロ弾きのゴーシュ,,セロ弾きのゴーシュ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,宮沢賢治,偕成社文庫
9784863895867,悪ガキ７　いたずらｔｗｉｎｓのイス取りゲーム,,悪ガキ７　いたずらｔｗｉｎｓのイス取りゲーム,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,宗田理,静山社ペガサス文庫
9784834009934,西遊記　中,,西遊記,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,呉承恩,福音館文庫
9784863894884,オリンポスの神々と７人の英雄４　ハデスの館（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄４　ハデスの館　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784834018844,ＴＮ君の伝記,,ＴＮ君の伝記,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,なだいなだ,福音館文庫
9784834006681,絵のない絵本,,絵のない絵本,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ハンス・クリスチャン・アンデルセン,福音館文庫
9784834009941,西遊記　下,,西遊記,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,呉承恩,福音館文庫
9784036500901,片耳の大シカ,,片耳の大シカ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,椋鳩十,偕成社文庫
9784038500701,二十四の瞳,,二十四の瞳,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,壺井栄,偕成社文庫
9784036513406,神秘の島,３,神秘の島,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジュール・ヴェルヌ,偕成社文庫
9784834014846,パディントンの大切な家族　パディントンの本１０,,パディントンの大切な家族　パディントンの本１０,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マイケル・ボンド,福音館文庫
9784036517800,レ・ミゼラブル　中,,レ・ミゼラブル　中,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ヴィクトル・ユーゴー,偕成社文庫
9784036513307,神秘の島,２,神秘の島,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジュール・ヴェルヌ,偕成社文庫
9784834023527,シチリアを征服したクマ王国の物語,,シチリアを征服したクマ王国の物語,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ディーノ・ブッツァーティ,福音館文庫
9784036513802,少女ポリアンナ,,少女ポリアンナ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,エレナ・ポーター,
9784035506508,鏡の国のアリス,,鏡の国のアリス,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ルイス・キャロル,偕成社文庫
9784863894877,オリンポスの神々と７人の英雄３　アテナの印（下）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄３　アテナの印　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784863893177,パーシー・ジャクソンとオリンポスの神々　２（上）　魔海の冒険,,パーシー・ジャクソンとオリンポスの神々　２　魔海の冒険,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784035509707,家族になったスズメのチュン,,家族になったスズメのチュン,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,竹田津実,偕成社文庫
9784834018417,パディントンの煙突掃除,,パディントンの煙突掃除,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マイケル・ボンド,福音館文庫
9784863896147,マクベス　物語で読むシェイクスピア５,,マクベス　物語で読むシェイクスピア５,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,斉藤洋,静山社ペガサス文庫
9784038500503,あしながおじさん,,あしながおじさん,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジーン・ウェブスター,偕成社文庫
9784036517909,レ・ミゼラブル　下,,レ・ミゼラブル　下,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ヴィクトル・ユーゴー,偕成社文庫
9784834042009,福音館文庫　魔女の宅急便　全６冊セット,,福音館文庫　魔女の宅急便　全６冊セット,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,角野栄子,
9784863894914,オリンポスの神々と７人の英雄５　最後の航海（下）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄５　最後の航海　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784863894860,オリンポスの神々と７人の英雄３　アテナの印（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄３　アテナの印　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784863893252,ハデスの剣　パーシー・ジャクソンとオリンポスの神々外伝,,ハデスの剣　パーシー・ジャクソンとオリンポスの神々外伝,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784035512103,北風のわすれたハンカチ,,北風のわすれたハンカチ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,安房直子,偕成社文庫
9784863894921,オリンポスの神々と７人の英雄外伝　ヘルメスの杖　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄外伝　ヘルメスの杖　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784863894723,バーティミアス　サマルカンドの秘宝（下）,３,バーティミアス,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョナサン・ストラウド,静山社ペガサス文庫
9784863894716,バーティミアス　サマルカンドの秘宝（中）,２,バーティミアス,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョナサン・ストラウド,静山社ペガサス文庫
9784036500604,トム＝ソーヤーの冒険（下）,,トム＝ソーヤーの冒険（下）,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,マーク・トウェイン,偕成社文庫
9784863893191,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（上）,,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784863894907,オリンポスの神々と７人の英雄５　最後の航海（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄５　最後の航海　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784834018424,パディントン妙技公開,,パディントン妙技公開,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マイケル・ボンド,福音館文庫
9784035508403,長くつ下のピッピ,,長くつ下のピッピ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アストリッド・リ,偕成社文庫
9784834019001,年をとったワニの話,,年をとったワニの話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,レオポルド・ショヴォー,福音館文庫
9784863894853,オリンポスの神々と７人の英雄２　海神の息子（下）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄２　海神の息子　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784863894846,オリンポスの神々と７人の英雄２　海神の息子（上）　パーシー・ジャクソンとオリンポスの神々　シーズン２,,オリンポスの神々と７人の英雄２　海神の息子　パーシー・ジャクソンとオリンポスの神々　シーズン２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784863893344,ビースト・クエスト　火龍フェルノ,１,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
9784863893207,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い（下）,,パーシー・ジャクソンとオリンポスの神々３　タイタンの呪い,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784036502103,ビルマの竪琴,,ビルマの堅琴,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,竹山道雄,偕成社文庫
9784863893184,パーシー・ジャクソンとオリンポスの神々　２（下）　魔海の冒険,,パーシー・ジャクソンとオリンポスの神々　２　魔海の冒険,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784036506200,大造じいさんとガン,,大造じいさんとガン,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,椋鳩十,偕成社文庫
9784834024159,あやとりの記,,あやとりの記,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,石牟礼道子,福音館文庫
9784834006674,雪の女王,,雪の女王,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ハンス・クリスチャン・アンデルセン,福音館文庫
9784036526208,風と木の歌,,風と木の歌,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,安房直子,偕成社文庫
9784834018073,ロシアの昔話,,ロシアの昔話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,アレクサンドル・Ｈ．アファナーシエフ,福音館文庫
9784863893245,パーシー・ジャクソンとオリンポスの神々　５（下）　最後の神,,パーシー・ジャクソンとオリンポスの神々　５　最後の神,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784863896277,オレンジ色の不思議　斉藤洋のゴースト・ストリート１,,オレンジ色の不思議,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,斉藤洋,静山社ペガサス文庫
9784834018226,幼ものがたり,,幼ものがたり,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,石井桃子,福音館文庫
9784036527106,遠い野ばらの村　童話集,,遠い野ばらの村　童話集,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,安房直子,偕成社文庫
9784036510603,ニルスのふしぎな旅,４,ニルスのふしぎな旅,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,セルマ・オッティリア－ナ・ロヴィサ・ラ－,偕成社文庫
9784863893238,パーシー・ジャクソンとオリンポスの神々　５（上）　最後の神,,パーシー・ジャクソンとオリンポスの神々　５　最後の神,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,リック・リオーダン,静山社ペガサス文庫
9784863893351,ビースト・クエスト　海竜セプロン,２,ビースト・クエスト,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,アダム・ブレード,静山社ペガサス文庫
9784863896123,十二夜　物語で読むシェイクスピア３,,十二夜　物語で読むシェイクスピア３,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,斉藤洋,静山社ペガサス文庫
9784036523702,海底二万里　中,,海底二万里　中,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジュール・ヴェルヌ,偕成社文庫
9784863894280,猫のダヤン　ダヤンと王の塔,６,猫のダヤン,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,池田あきこ,静山社ペガサス文庫
9784036508402,グリム童話集,１,グリム童話集,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ヤーコプ・グリム,偕成社文庫
9784036510504,ニルスのふしぎな旅,３,ニルスのふしぎな旅,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,セルマ・オッティ,偕成社文庫
9784863894273,猫のダヤン　ダヤンとハロウィーンの戦い,５,猫のダヤン,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,池田あきこ,静山社ペガサス文庫
9784036510405,ニルスのふしぎな旅,２,ニルスのふしぎな旅,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,セルマ・オッティリア－ナ・ロヴィサ・ラ－,偕成社文庫
9784834081633,美乃里の夏,,美乃里の夏,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,藤巻吏絵,福音館文庫
9784834083071,赤毛のゾラ（下）,,赤毛のゾラ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,クルト・ヘルト,福音館文庫
9784834083064,赤毛のゾラ（上）,,赤毛のゾラ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,クルト・ヘルト,福音館文庫
9784834026160,天の鹿,,天の鹿,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,安房直子,福音館文庫
9784036528004,銀のくじゃく　童話集,,銀のくじゃく　童話集,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,安房直子,偕成社文庫
