,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
480,9784083210983,1,ＯＮＥ　ＰＩＥＣＥ　ＴＨＥ　ＭＯＶＩＥ　デッドエンドの冒険＜みらい文庫版＞,ＯＮＥ　ＰＩＥＣＥ　ＴＨＥ　ＭＯＶＩＥ　,,ＯＮＥ　ＰＩＥＣＥ　ＴＨＥ　ＭＯＶＩＥ　デッドエンドの冒険＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,浜崎達也,集英社みらい文庫
511,9784083211782,1,ＯＮＥ　ＰＩＥＣＥ　ＴＨＥ　ＭＯＶＩＥ　オマツリ男爵と秘密の島＜みらい文庫版＞,ＯＮＥ　ＰＩＥＣＥ　ＴＨＥ　ＭＯＶＩＥ　,,ＯＮＥ　ＰＩＥＣＥ　ＴＨＥ　ＭＯＶＩＥ　オマツリ男爵と秘密の島＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,浜崎達也,集英社みらい文庫
522,9784083211461,1,ＯＮＥ　ＰＩＥＣＥ　ＴＨＥ　ＭＯＶＩＥ　カラクリ城のメカ巨兵＜みらい文庫版＞,ＯＮＥ　ＰＩＥＣＥ　ＴＨＥ　ＭＯＶＩＥ　,,ＯＮＥ　ＰＩＥＣＥ　ＴＨＥ　ＭＯＶＩＥ　カラクリ城のメカ巨兵＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,浜崎達也,集英社みらい文庫
154,9784083215223,1,ＯＮＥ　ＰＩＥＣＥ　ＳＴＡＭＰＥＤＥ＜劇場版・みらい文庫版＞　ノベライズ,ＯＮＥ　ＰＩＥＣＥ　ＴＨＥ　ＭＯＶＩＥ　,,ＯＮＥ　ＰＩＥＣＥ　ＳＴＡＭＰＥＤＥ＜劇場版・みらい文庫版＞　ノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,志田もちたろう,集英社みらい文庫
471,9784083210020,2,ＯＮＥ　ＰＩＥＣＥ　ローグタウン編＜みらい文庫版＞,ＯＮＥ　ＰＩＥＣＥ　エピソード　オブ　,,ワンピース　ローグタウン編＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,浜崎達也,集英社みらい文庫
419,9784083211980,2,ＯＮＥ　ＰＩＥＣＥ最強でサイコーの名言集　ＳＴＲＯＮＧ　ＷＯＲＤＳ＜みらい文庫版＞,ＯＮＥ　ＰＩＥＣＥ　エピソード　オブ　,,ＯＮＥ　ＰＩＥＣＥ最強でサイコーの名言集　ＳＴＲＯＮＧ　ＷＯＲＤＳ＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,尾田栄一郎,集英社みらい文庫
468,9784083212383,2,ＯＮＥ　ＰＩＥＣＥ　エピソード　オブ　チョッパー　冬に咲く、奇跡の桜＜みらい文庫版＞,ＯＮＥ　ＰＩＥＣＥ　エピソード　オブ　,,ＯＮＥ　ＰＩＥＣＥ　エピソード　オブ　チョッパー　冬に咲く、奇跡の桜＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,浜崎達也,集英社みらい文庫
442,9784083212185,2,ＯＮＥ　ＰＩＥＣＥ　エピソード　オブ　アラバスタ　砂漠の王女と海賊たち＜みらい文庫版＞,ＯＮＥ　ＰＩＥＣＥ　エピソード　オブ　,,ＯＮＥ　ＰＩＥＣＥ　エピソード　オブ　アラバスタ　砂漠の王女と海賊たち＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,浜崎達也,集英社みらい文庫
501,9784083210747,3,ＯＮＥ　ＰＩＥＣＥ　ねじまき島の冒険,ＯＮＥ　ＰＩＥＣＥ　,,ＯＮＥ　ＰＩＥＣＥ　ねじまき島の冒険,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,浜崎達也,集英社みらい文庫
541,9784083211195,3,ＯＮＥ　ＰＩＥＣＥ　呪われた聖剣＜みらい文庫版＞,ＯＮＥ　ＰＩＥＣＥ　,,ＯＮＥ　ＰＩＥＣＥ　呪われた聖剣＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,浜崎達也,集英社みらい文庫
495,9784083211652,3,ＯＮＥ　ＰＩＥＣＥ　麦わらチェイス＜みらい文庫版＞,ＯＮＥ　ＰＩＥＣＥ　,,ＯＮＥ　ＰＩＥＣＥ　麦わらチェイス＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,浜崎達也,集英社みらい文庫
497,9784083210273,3,ＯＮＥ　ＰＩＥＣＥ　千年竜伝説＜みらい文庫版＞,ＯＮＥ　ＰＩＥＣＥ　,,ＯＮＥ　ＰＩＥＣＥ　千年竜伝説　みらい文庫版,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,浜崎達也,集英社みらい文庫
506,9784083210501,3,ＯＮＥ　ＰＩＥＣＥ　珍獣島のチョッパー王国,ＯＮＥ　ＰＩＥＣＥ　,,ＯＮＥ　ＰＩＥＣＥ　珍獣島のチョッパー王,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,浜崎達也,集英社みらい文庫
371,9784083215704,4,スプラッシュ！　世界にたったひとつの泳ぎ,スプラッシュ！　,,スプラッシュ！　世界にたったひとつの泳ぎ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,山村しょう,集英社みらい文庫
373,9784083215445,4,スプラッシュ！　ぼくは犬かきしかできない,スプラッシュ！　,,スプラッシュ！　ぼくは犬かきしかできない,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,山村しょう,集英社みらい文庫
331,9784083216718,5,怪奇伝説バスターズ科学であばく！！旧校舎死神のナゾ！？,,,怪奇伝説バスターズ科学であばく！！旧校舎死神のナゾ！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,りょくち真太,集英社みらい文庫
362,9784083214677,6,人気シリーズ大集合！　５分でドキドキ！超胸キュンな話,,,人気シリーズ大集合！　５分でドキドキ！超胸キュンな話,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
520,9784083213717,7,モンスターハンター　ストーリーズ　ＲＩＤＥ　ＯＮ～たちむかえライダー！～,モンスターハンター　ストーリーズ　ＲＩＤＥ　ＯＮ～,,モンスターハンター　ストーリーズ　ＲＩＤＥ　ＯＮ～たちむかえライダー！～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相羽鈴,集英社みらい文庫
469,9784083214035,7,モンスターハンター　ストーリーズ　ＲＩＤＥ　ＯＮ～最凶の黒と白い奇跡～,モンスターハンター　ストーリーズ　ＲＩＤＥ　ＯＮ～,,モンスターハンター　ストーリーズ　ＲＩＤＥ　ＯＮ～最凶の黒と白い奇跡～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相羽鈴,集英社みらい文庫
472,9784083213878,7,モンスターハンター　ストーリーズ　ＲＩＤＥ　ＯＮ～決別のとき～,モンスターハンター　ストーリーズ　ＲＩＤＥ　ＯＮ～,,モンスターハンター　ストーリーズ　ＲＩＤＥ　ＯＮ～決別のとき～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ＣＡＰＣＯＭ,集英社みらい文庫
477,9784083214158,8,モンスターストライク　アニメスペシャル　ノベライズ－君を忘れない－,モンスターストライク　,,モンスターストライク　アニメスペシャル　ノベライズ－君を忘れない－,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相羽鈴,集英社みらい文庫
462,9784083213489,8,モンスターストライク　ＴＨＥ　ＭＯＶＩＥ　はじまりの場所へ,モンスターストライク　,,モンスターストライク　ＴＨＥ　ＭＯＶＩＥ　はじまりの場所へ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ＸＦＬＡＧスタジオ,集英社みらい文庫
553,9784083211492,9,スーパーミラクルかくれんぼ！！,スーパーミラクルかくれんぼ！！,,スーパーミラクルかくれんぼ！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,近江屋一朗,集英社みらい文庫
542,9784083211768,9,スーパーミラクルかくれんぼ！！　四天王だよ！全員集合！！,スーパーミラクルかくれんぼ！！,,スーパーミラクルかくれんぼ！！　四天王だよ！全員集合！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,近江屋一朗,集英社みらい文庫
436,9784083213243,10,スーパースタンプノート　電車で行こう！スペシャル版！！,スーパースタ,,スーパースタンプノート　電車で行こう！スペシャル版！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
393,9784083213304,10,甲子園スーパースター列伝,スーパースタ,,甲子園スーパースター列伝,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,オグマナオト,集英社みらい文庫
347,9784083217258,11,全力！スター★ガール～オーディションはサバイバル！？～,,,全力！スター★ガール～オーディションはサバイバル！？～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,野々村花,集英社みらい文庫
459,9784083212949,12,Ｉ　Ｌｏｖｅ　スヌーピー　ＴＨＥ　ＰＥＡＮＵＴＳ　ＭＯＶＩＥ,,,Ｉ　Ｌｏｖｅ　スヌーピー　ＴＨＥ　ＰＥＡＮＵＴＳ　ＭＯＶＩＥ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ワダヒトミ,集英社みらい文庫
161,9784083216589,13,絶滅世界ブラックイートモンスターズ　黒波サバイバル！タイガのライバルとタツキのあこがれ,絶滅世界　ブラックイートモンスターズ　,,絶滅世界ブラックイートモンスターズ　黒波サバイバル！タイガのライバルとタツキのあこがれ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
193,9784083216916,13,絶滅世界　ブラックイートモンスターズ　決してもどらない暗闇の世界だけど,絶滅世界　ブラックイートモンスターズ　,,絶滅世界　ブラックイートモンスターズ　決してもどらない暗闇の世界だけど,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
111,9784083216329,13,絶滅世界　ブラックイートモンスターズ　喰いちぎられる世界で生き残るために,絶滅世界　ブラックイートモンスターズ　,,絶滅世界　ブラックイートモンスターズ　喰いちぎられる世界で生き残るために,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
434,9784083212840,14,読書ノート　ｃｏｌｏｒｆｕｌ,読書ノート　,,読書ノート　ｃｏｌｏｒｆｕｌ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,羽海野チカ,集英社みらい文庫
467,9784083211065,14,読書ノート,読書ノート　,,読書ノート,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,羽海野チカ,集英社みらい文庫
465,9784083212239,14,読書ノート　ｂｌｕｅ,読書ノート　,,読書ノート　ｂｌｕｅ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,羽海野チカ,集英社みらい文庫
427,9784083212390,15,徳川１５人の将軍たち　伝記シリーズ,　伝記シリーズ,,徳川１５人の将軍たち　伝記シリーズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小沢章友,集英社みらい文庫
531,9784083214097,15,西郷隆盛　伝記シリーズ,　伝記シリーズ,,西郷隆盛　伝記シリーズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,奥山景布子,集英社みらい文庫
534,9784083213434,16,夢をつかもう！ノーベル賞感動物語,う！,,夢をつかもう！ノーベル賞感動物語,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,高橋うらら,集英社みらい文庫
558,9784083211287,16,トリコ　超デカイぞう！リーガルマンモス,う！,,トリコ　超デカイぞう！リーガルマンモス,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,村山功,集英社みらい文庫
498,9784083213250,17,ねこあつめ読書ノート,,,ねこあつめ読書ノート,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ヒットポイント,集英社みらい文庫
225,9784083215193,18,ドラゴンクエスト　ユア・ストーリー　映画ノベライズ,リー　映画ノベライズ,,ドラゴンクエスト　ユア・ストーリー　映画ノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,宮本深礼,集英社みらい文庫
95,9784083217210,18,ドラゴンボール超　スーパーヒーロー　映画ノベライズ　みらい文庫版,リー　映画ノベライズ,,ドラゴンボール超　スーパーヒーロー　映画ノベライズ　みらい文庫版,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,鳥山明,集英社みらい文庫
169,9784083214752,18,ドラゴンボール超－スーパー－　ブロリー　映画ノベライズ＜みらい文庫版＞,リー　映画ノベライズ,,ドラゴンボール超－スーパー－　ブロリー　映画ノベライズ＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小川彗,集英社みらい文庫
576,9784083214165,19,マンガ部オーバーヒート！　へっぽこ３人組、天才マンガ家に挑む,ーバー,,マンガ部オーバーヒート！　へっぽこ３人組、天才マンガ家に挑む,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,河口柚花,集英社みらい文庫
582,9784083213403,19,映画・アングリーバード,ーバー,,映画・アングリーバード,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,眞島浩一,集英社みらい文庫
429,9784083212031,20,おかえり！アンジー　東日本大震災を生きぬいた犬の物語,,,おかえり！アンジー　東日本大震災を生きぬいた犬の物語,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,高橋うらら,集英社みらい文庫
87,9784083214554,21,僕のヒーローアカデミア　ＴＨＥ　ＭＯＶＩＥ　２人の英雄－ヒーロー－　ノベライズ＜みらい文庫版＞,僕のヒーローアカデミア　ＴＨＥ　ＭＯＶＩＥ　,,僕のヒーローアカデミア　ＴＨＥ　ＭＯＶＩＥ　２人の英雄－ヒーロー－　ノベライズ＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小川彗,集英社みらい文庫
36,9784083215490,21,僕のヒーローアカデミア　ＴＨＥ　ＭＯＶＩＥ　ヒーローズ：ライジング　ノベライズ,僕のヒーローアカデミア　ＴＨＥ　ＭＯＶＩＥ　,,僕のヒーローアカデミア　ＴＨＥ　ＭＯＶＩＥ　ヒーローズ：ライジング　ノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小川彗,集英社みらい文庫
24,9784083216688,21,僕のヒーローアカデミア　ＴＨＥ　ＭＯＶＩＥ　ワールド　ヒーローズ　ミッション　ノベライズ,僕のヒーローアカデミア　ＴＨＥ　ＭＯＶＩＥ　,,僕のヒーローアカデミア　ＴＨＥ　ＭＯＶＩＥ　ワールド　ヒーローズ　ミッション　ノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,堀越耕平,集英社みらい文庫
543,9784083212512,22,少年シャーロックホームズ　こわい先生たちのヒミツ,少年シャーロックホームズ　,,少年シャーロックホームズ　こわい先生たちのヒミツ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,時海結以,集英社みらい文庫
524,9784083212321,22,少年シャーロックホームズ　赤毛クラブの謎,少年シャーロックホームズ　,,少年シャーロックホームズ　赤毛クラブの謎,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,時海結以,集英社みらい文庫
529,9784083212482,22,少年シャーロックホームズ　消えた生徒たち,少年シャーロックホームズ　,,少年シャーロックホームズ　消えた生徒たち,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,コナン・ドイル,集英社みらい文庫
563,9784083212765,22,少年シャーロックホームズ　名探偵、最大のピンチ！,少年シャーロックホームズ　,,少年シャーロックホームズ　名探偵、最大のピンチ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,時海結以,集英社みらい文庫
11,9784083216121,23,海色ダイアリー～五つ子アイドルのひみつの誕生日！？～,海色ダイアリー～五つ子アイドルの,,海色ダイアリー～五つ子アイドルのひみつの誕生日！？～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みゆ,集英社みらい文庫
12,9784083215889,23,海色ダイアリー～五つ子アイドルと、はじめての家出！？～,海色ダイアリー～五つ子アイドルの,,海色ダイアリー～五つ子アイドルと、はじめての家出！？～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みゆ,集英社みらい文庫
16,9784083216367,23,海色ダイアリー～五つ子アイドルの涙の運動会！？～,海色ダイアリー～五つ子アイドルの,,海色ダイアリー～五つ子アイドルの涙の運動会！？～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みゆ,集英社みらい文庫
22,9784083216886,23,海色ダイアリー　五つ子アイドルと謎の美少女,海色ダイアリー～五つ子アイドルの,,海色ダイアリー　五つ子アイドルと謎の美少女,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みゆ,集英社みらい文庫
30,9784083217111,23,海色ダイアリー～五つ子アイドルもドキドキ！？結亜のモデルオーディション！～,海色ダイアリー～五つ子アイドルの,,海色ダイアリー～五つ子アイドルもドキドキ！？結亜のモデルオーディション！～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みゆ,集英社みらい文庫
18,9784083216619,23,海色ダイアリー～五つ子アイドルとせつない夏祭り～,海色ダイアリー～五つ子アイドルの,,海色ダイアリー～五つ子アイドルとせつない夏祭り～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みゆ,集英社みらい文庫
60,9784083217326,23,海色ダイアリー～五つ子アイドルが大ゲンカ！？二葉の初恋～,海色ダイアリー～五つ子アイドルの,,海色ダイアリー　～五つ子アイドルが大ゲンカ！？　二葉の初恋～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みゆ,集英社みらい文庫
13,9784083215636,23,海色ダイアリー～おとなりさんは、五つ子アイドル！？～,海色ダイアリー～五つ子アイドルの,,海色ダイアリー～おとなりさんは、五つ子アイドル！？～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みゆ,集英社みらい文庫
3,9784083215780,24,逃走中　オリジナルストーリー　迫るハンター＆パンダ！？　中華街をかけぬけろ！,逃走中　オリジナルストーリー　,,逃走中　オリジナルストーリー　迫るハンター＆パンダ！？　中華街をかけぬけろ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,逃走中,集英社みらい文庫
4,9784083215308,24,逃走中　オリジナルストーリー　参加者は小学生！？渋谷の街を逃げまくれ！,逃走中　オリジナルストーリー　,,逃走中　オリジナルストーリー　参加者は小学生！？渋谷の街を逃げまくれ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小川彗,集英社みらい文庫
5,9784083216305,24,逃走中　オリジナルストーリー　テーマパークはハンターだらけ！？絆で勝利をつかみとれ！,逃走中　オリジナルストーリー　,,逃走中　オリジナルストーリー　テーマパークはハンターだらけ！？絆で勝利をつかみとれ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,逃走中,集英社みらい文庫
15,9784083216961,24,逃走中　オリジナルストーリー　禁断のプレゼント交換！？巨大ショッピングモールを制覇せよ！,逃走中　オリジナルストーリー　,,逃走中　オリジナルストーリー　禁断のプレゼント交換！？巨大ショッピングモールを制覇せよ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,逃走中,集英社みらい文庫
9,9784083216695,24,逃走中　オリジナルストーリー　時空を超えた大決戦！？　花のお江戸を逃げのびろ！,逃走中　オリジナルストーリー　,,逃走中　オリジナルストーリー　時空を超えた大決戦！？　花のお江戸を逃げのびろ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,逃走中,集英社みらい文庫
34,9784083217203,24,逃走中　オリジナルストーリー　ハンターまみれの大阪！？　夢にむかってつっぱしれ！,逃走中　オリジナルストーリー　,,逃走中　オリジナルストーリー　ハンターまみれの大阪！？　夢にむかってつっぱしれ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,逃走中,集英社みらい文庫
438,9784083214738,25,猛獣学園！　アニマルパニック　百獣の王ライオンから逃げきれ！,アニマルパニック　,,猛獣学園！　アニマルパニック　百獣の王ライオンから逃げきれ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,緑川聖司,集英社みらい文庫
451,9784083214950,25,猛獣学園！アニマルパニック　最強の巨獣ヒグマから学校を守れ！,アニマルパニック　,,猛獣学園！アニマルパニック　最強の巨獣ヒグマから学校を守れ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,緑川聖司,集英社みらい文庫
527,9784083210938,26,ギリシア神話　ふしぎな世界の神様たち,　ふしぎな,,ギリシア神話　ふしぎな世界の神様たち,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小沢章友,集英社みらい文庫
532,9784083212208,26,ハロウィン★ナイト！　ふしぎな先生と赤い糸のヒミツ,　ふしぎな,,ハロウィン★ナイト！　ふしぎな先生と赤い糸のヒミツ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
190,9784083217241,27,アイ・アム・冒険少年　脱出島　オリジナルストーリー　無人島サバイバルスタート！,,,アイ・アム・冒険少年　脱出島　オリジナルストーリー　無人島サバイバルスタート！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,アイ・アム・冒険少年,集英社みらい文庫
565,9784083212710,28,わたしがアイドルになれない理由！？,,,わたしがアイドルになれない理由！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,野々村花,集英社みらい文庫
105,9784083215605,29,生き残りゲーム　ラストサバイバル　チームで勝ち抜け！サバイバルウォーター,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　チームで勝ち抜け！サバイバルウォーター,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
116,9784083214004,29,生き残りゲーム　ラストサバイバル　でてはいけないサバイバル教室,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　でてはいけないサバイバル教室,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
103,9784083216824,29,生き残りゲーム　ラストサバイバル　絶望感染！サバイバルゾンビ鬼,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　絶望感染！サバイバルゾンビ鬼,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
127,9784083214875,29,生き残りゲーム　ラストサバイバル　絶叫禁止！　サバイバル病院,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　絶叫禁止！　サバイバル病院,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
102,9784083213762,29,生き残りゲーム　ラストサバイバル　最後に歩けるのはだれだ！？,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　最後に歩けるのはだれだ！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
117,9784083214257,29,生き残りゲーム　ラストサバイバル　つかまってはいけないサバイバル鬼ごっこ,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　つかまってはいけないサバイバル鬼ごっこ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
131,9784083217074,29,生き残りゲーム　ラストサバイバル　最後まで生き残れ！サバイバルゾンビ鬼リアル,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　最後まで生き残れ！サバイバルゾンビ鬼リアル,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
96,9784083216541,29,生き残りゲームラストサバイバル　あの日の誓いをかみしめて！サバイバルフードファイト,生き残りゲーム　ラストサバイバル　最後,,生き残りゲームラストサバイバル　あの日の誓いをかみしめて！サバイバルフードファイト,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
88,9784083215797,29,生き残りゲーム　ラストサバイバル　残酷な白い少年の話！運命のサバイバルさいころ,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　残酷な白い少年の話！運命のサバイバルさいころ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
142,9784083215322,29,生き残りゲーム　ラストサバイバル　その手をはなすな！　サバイバルペア,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　その手をはなすな！　サバイバルペア,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
145,9784083214714,29,生き残りゲーム　ラストサバイバル　宝をさがせ！サバイバルトレジャー,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　宝をさがせ！サバイバルトレジャー,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
152,9784083215094,29,生き残りゲーム　ラストサバイバル　自分に負けるな！　サバイバル運動会,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　自分に負けるな！　サバイバル運動会,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
257,9784083217340,29,生き残りゲーム　ラストサバイバル　しくまれた入学！　サバイバル中学校,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　しくまれた入学！　サバイバル中学校,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
65,9784083216282,29,生き残りゲーム　ラストサバイバル　桜のように舞いちる！サバイバルサムライ,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　桜のように舞いちる！サバイバルサムライ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
64,9784083216084,29,生き残りゲーム　ラストサバイバル　新たなチームと登れ！　サバイバルマウンテン,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　新たなチームと登れ！　サバイバルマウンテン,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
139,9784083214516,29,生き残りゲーム　ラストサバイバル　かけめぐれ無人島！サバイバルアドベンチャー,生き残りゲーム　ラストサバイバル　最後,,生き残りゲーム　ラストサバイバル　かけめぐれ無人島！サバイバルアドベンチャー,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,大久保開,集英社みらい文庫
55,9784083216947,30,青星学園★チームＥＹＥ－Ｓの事件ノート～「Ｒ」を探せ！　リョウと涙のピアノコンクール～,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥ－Ｓの事件ノート～「Ｒ」を探せ！　リョウと涙のピアノコンクール～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
115,9784083214585,30,青星学園★チームＥＹＥ－Ｓの事件ノート～キヨの笑顔を取りもどせ！～,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥ－Ｓの事件ノート～キヨの笑顔を取りもどせ！～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
109,9784083214370,30,青星学園★チームＥＹＥ－Ｓの事件ノート～ロミオと青い星のひみつ～,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥ－Ｓの事件ノート～ロミオと青い星のひみつ～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
107,9784083215483,30,青星学園★チームＥＹＥ－Ｓの事件ノート～ひとりぼっちのキヨと、クリスマスの奇跡～,青星学園★チームＥＹＥ－Ｓの事件ノート～クロト,,青星学園★チームＥＹＥ－Ｓの事件ノート～ひとりぼっちのキヨと、クリスマスの奇跡～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相川真,集英社みらい文庫
