,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
0,9784813780052,1,総長さま、溺愛中につき。　転校先は、最強男子だらけ,総長さま、溺愛中につき。　,１,総長さま、溺愛中につき。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
2,9784813780113,1,総長さま、溺愛中につき。　生徒会加入は波乱の幕開け,総長さま、溺愛中につき。　,２,総長さま、溺愛中につき。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
3,9784813780199,1,総長さま、溺愛中につき。　クールな総長の甘い告白,総長さま、溺愛中につき。　,３,総長さま、溺愛中につき。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
9,9784813780298,1,総長さま、溺愛中につき。　暴走レベルの危険な独占欲,総長さま、溺愛中につき。　,４,総長さま、溺愛中につき。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
18,9784813780434,1,総長さま、溺愛中につき。　最強男子の愛は永遠に,総長さま、溺愛中につき。　,５,総長さま、溺愛中につき。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,＊あいら＊,野いちごジュニア文庫
52,9784591170397,2,星の王子さま,王子さま,,星の王子さま,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,サン・テグジュペリ,ポプラキミノベル　名作
423,9784652070116,2,ぼくは王さま,王子さま,,ぼくは王さま,児童書,児童文庫,児童文庫,フォア文庫,理論社,寺村輝夫,フォア文庫
156,9784813780458,2,溺愛王子さま！　超売れっ子アイドルと地味子の愛され学園生活スタート！？,王子さま,１,溺愛王子さま！　超売れっ子アイドルと地味子の愛され学園生活スタート！？,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,みなと,野いちごジュニア文庫
767,9784652074411,3,王さまちびっこおばけ,王さま,,王さまちびっこおばけ,児童書,児童文庫,児童文庫,フォア文庫,理論社,寺村輝夫,フォア文庫
706,9784652074114,3,王さまびっくり,王さま,,王さまびっくり,児童書,児童文庫,児童文庫,フォア文庫,理論社,寺村輝夫,
617,9784652074541,3,王さまゆめのひまわり,王さま,,王さまゆめのひまわり,児童書,児童文庫,児童文庫,フォア文庫,理論社,寺村輝夫,フォア文庫
677,9784652074701,4,王さま魔法ゲーム,王さま,,王さま魔法ゲーム,児童書,児童文庫,児童文庫,フォア文庫,理論社,寺村輝夫,フォア文庫
797,9784652074442,4,王さまたんじょうパーティ,王さま,,王さまたんじょうパーティ,児童書,児童文庫,児童文庫,フォア文庫,理論社,寺村輝夫,フォア文庫
778,9784652074152,4,王さまパトロール,王さま,,王さまパトロール,児童書,児童文庫,児童文庫,フォア文庫,理論社,寺村輝夫,
758,9784652070833,5,王さまたんけんたい,王さま,,王さまたんけんたい,児童書,児童文庫,児童文庫,フォア文庫,理論社,寺村輝夫,フォア文庫
685,9784652070376,5,王さまばんざい,王さま,,王さまばんざい,児童書,児童文庫,児童文庫,フォア文庫,理論社,寺村輝夫,フォア文庫
776,9784652074275,5,王さまかいぞくせん,王さま,,王さまかいぞくせん,児童書,児童文庫,児童文庫,フォア文庫,理論社,寺村輝夫,フォア文庫
235,9784867162323,6,転生したらスライムだった件３　桜金色の魔王現る（上）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件３　桜金色の魔王現る,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
242,9784867162477,6,転生したらスライムだった件３　桜金色の魔王現る（中）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件３　桜金色の魔王現る,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
269,9784867162637,6,転生したらスライムだった件３　桜金色の魔王現る（下）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件３　桜金色の魔王現る,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
384,9784867163153,6,転生したらスライムだった件５　スライムの魔王誕生（上）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件５　スライムの魔王誕生,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
78,9784867161852,6,転生したらスライムだった件１　最強のスライム誕生！？（下）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件１　最強のスライム誕生！？,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
73,9784867161845,6,転生したらスライムだった件１　最強のスライム誕生！？（中）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件１　最強のスライム誕生！？,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
280,9784867162743,6,転生したらスライムだった件４　異世界から来た者たち（上）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件４　異世界から来た者たち,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
45,9784867161838,6,転生したらスライムだった件１　最強のスライム誕生！？（上）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件１　最強のスライム誕生！？,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
328,9784867163054,6,転生したらスライムだった件４　異世界から来た者たち（下）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件４　異世界から来た者たち,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
317,9784867162866,6,転生したらスライムだった件４　異世界から来た者たち（中）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件４　異世界から来た者たち,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
205,9784867162170,6,転生したらスライムだった件２　ジュラの森の大異変（下）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件２　ジュラの森の大異変,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
186,9784867162064,6,転生したらスライムだった件２　ジュラの森の大異変（中）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件２　ジュラの森の大異変,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
149,9784867161944,6,転生したらスライムだった件２　ジュラの森の大異変（上）,転生したらスライムだった件１　最強のスライム誕生！？（,,転生したらスライムだった件２　ジュラの森の大異変,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,伏瀬,かなで文庫
426,9784323010298,7,泣いた赤おに,い,,泣いた赤おに,児童書,児童文庫,児童文庫,フォア文庫,金の星社,浜田廣介,フォア文庫
334,9784408537795,7,舞い下りた花嫁,い,,舞い下りた花嫁,児童書,児童文庫,児童文庫,その他児童文庫,実業之日本社,赤川次郎,実業之日本社ジュニア文庫
437,9784323091068,8,犬たちをおくる日,がくれた,,犬たちをおくる日,児童書,児童文庫,児童文庫,フォア文庫,金の星社,今西乃子,フォア文庫
717,9784323091051,8,犬たちがくれた音　聴導犬誕生物語,がくれた,,犬たちがくれた音　聴導犬誕生物語,児童書,児童文庫,児童文庫,フォア文庫,金の星社,高橋うらら,フォア文庫
194,9784591171981,8,あなたがくれたスパークル,がくれた,,あなたがくれたスパークル,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,清谷ロジィ,ポプラキミノベル　創作
143,9784813780489,9,放課後★七不思議！　イケメンたちと恋の予感！？波乱だらけの球技大会！,放課後★七不思議！　イケメン,,放課後★七不思議！　イケメンたちと恋の予感！？波乱だらけの球技大会！,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,永良サチ,野いちごジュニア文庫
100,9784813780328,9,放課後★七不思議！　イケメン７人と学校のヒミツ,放課後★七不思議！　イケメン,,放課後★七不思議！　イケメン７人と学校のヒミツ,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,永良サチ,野いちごジュニア文庫
51,9784813780038,10,放課後図書室　きみと、ふたりきり,放課後図書室　きみ,１,放課後図書室,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,麻沢奏,野いちごジュニア文庫
75,9784813780090,10,放課後図書室　きみの「特別」になりたい,放課後図書室　きみ,２,放課後図書室,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,麻沢奏,野いちごジュニア文庫
222,9784591172223,11,花舞鬼の剣！　俺の兄は鬼になった,になった,１,花舞鬼の剣！　俺の兄は鬼になった,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,篠田恵,ポプラキミノベル　創作
206,9784591170571,11,キャラ変！　ドＳ男子になったら超絶毒舌女子と仲良くなった件,になった,,キャラ変！　ドＳ男子になったら超絶毒舌女子と仲良くなった件,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,清水セイカ,ポプラキミノベル　創作
140,9784591169940,12,あたし、ネコになっちゃいました！　マリカと魔法の猫ボンボン,,,あたし、ネコになっちゃいました！　マリカと魔法の猫ボンボン,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,天野頌子,ポプラキミノベル　創作
579,9784265064885,13,真田幸村　六文銭の旗の下に,,,真田幸村　六文銭の旗の下に,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,国松俊英,フォア文庫
665,9784265064700,14,黒田官兵衛　秀吉を天下一にした男,,,黒田官兵衛　秀吉を天下一にした男,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,国松俊英,フォア文庫
472,9784323010786,15,きょうりゅうが学校にやってきた,きょうりゅうが,,きょうりゅうが学校にやってきた,児童書,児童文庫,児童文庫,フォア文庫,金の星社,アン・フォ－サイ,
493,9784323019710,15,きょうりゅうが図書館にやってきた,きょうりゅうが,,きょうりゅうが図書館にやってきた,児童書,児童文庫,児童文庫,フォア文庫,金の星社,アン・フォ－サイ,フォア文庫
513,9784265064748,16,しあわせのバトンタッチ　捨て犬・未来ものがたり,のバトンタッチ　,,しあわせのバトンタッチ　捨て犬・未来ものがたり,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,今西乃子,フォア文庫
477,9784265064717,16,命のバトンタッチ　障がいを負った犬・未来,のバトンタッチ　,,命のバトンタッチ　障がいを負った犬・未来,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,今西乃子,フォア文庫
231,9784065192108,17,ランウェイで笑って　１５８ｃｍモデル、パリコレへ！,,,ランウェイで笑って　１５８ｃｍモデル、パリコレへ！,児童書,児童文庫,児童文庫,その他児童文庫,講談社,有沢ゆう希,講談社ＫＫ文庫
708,9784065136447,18,ベイマックス　帰ってきたベイマックス　ディズニームービーブック,,,ベイマックス　帰ってきたベイマックス　ディズニームービーブック,児童書,児童文庫,児童文庫,その他児童文庫,講談社,李正美,ディズニーストーリーブック
94,9784591171363,19,恋愛寮においでよ☆,恋愛寮においでよ☆,,恋愛寮においでよ☆,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,麻井深雪,ポプラキミノベル　創作
146,9784591173718,19,恋愛寮においでよ☆パンケーキは甘い恋の味！？,恋愛寮においでよ☆,,恋愛寮においでよ☆パンケーキは甘い恋の味！？,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,麻井深雪,ポプラキミノベル　創作
679,9784052036637,20,おいでよ！　犬体験ツアー　ちょっとの勇気。　一歩一歩,,,おいでよ！　犬体験ツアー　ちょっとの勇気。　一歩一歩,児童書,児童文庫,児童文庫,その他児童文庫,学研プラス,チーム１５１Ｅ☆,小学生文庫
193,9784591170427,21,まもってあげたい！　運命の相手は鬼男子！？,まもってあげたい！　,,まもってあげたい！,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,宮下恵茉,ポプラキミノベル　創作
322,9784591174364,21,まもってあげたい！　過去と現在、そして未来へ,まもってあげたい！　,３,まもってあげたい！,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,宮下恵茉,ポプラキミノベル　創作
216,9784591172285,21,まもってあげたい！　わたしの中の記憶,まもってあげたい！　,２,まもってあげたい！,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,宮下恵茉,ポプラキミノベル　創作
408,9784575239805,22,世界でもっとも貧しい大統領ホセ・ムヒカの言葉,も,,世界でもっとも貧しい大統領ホセ・ムヒカの言葉,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,佐藤美由紀,双葉社ジュニア文庫
263,9784065177662,22,もふもふだいすき,も,,もふもふだいすき,児童書,児童文庫,児童文庫,その他児童文庫,講談社,もふもふ委員会,講談社ＫＫ文庫
195,9784591172100,23,ようこそ！たんぽぽ書店へ　届いた手紙,ようこそ！たんぽぽ書店へ　,２,ようこそ！たんぽぽ書店へ,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,市宮早記,ポプラキミノベル　創作
243,9784591174104,23,ようこそ！たんぽぽ書店へ　なくなった日記,ようこそ！たんぽぽ書店へ　,３,ようこそ！たんぽぽ書店へ,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,市宮早記,ポプラキミノベル　創作
154,9784591169599,23,ようこそ！たんぽぽ書店へ,ようこそ！たんぽぽ書店へ　,,ようこそ！たんぽぽ書店へ,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,市宮早記,ポプラキミノベル　創作
174,9784591174098,24,てのひら怪談　こっちへおいで,,,てのひら怪談　こっちへおいで,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,朝宮運河,ポプラキミノベル　創作
633,9784061995758,25,鬼灯の冷徹～ようこそ地獄へ～,,,鬼灯の冷徹～ようこそ地獄へ～,児童書,児童文庫,児童文庫,その他児童文庫,講談社,江口夏実,講談社ＫＫ文庫
304,9784065160503,26,ディズニー　もう引き返せない　ホーンテッドマンション　さまよえる亡者ども,ディズニー　もう引き返せない　ホーンテッドマンション　,,ディズニー　もう引き返せない　ホーンテッドマンション　さまよえる亡者ども,児童書,児童文庫,児童文庫,その他児童文庫,講談社,アミカス・アーケイン,講談社ＫＫ文庫
252,9784065160497,26,ディズニー　もう引き返せない　ホーンテッドマンション　戦慄の図書室,ディズニー　もう引き返せない　ホーンテッドマンション　,,ディズニー　もう引き返せない　ホーンテッドマンション　戦慄の図書室,児童書,児童文庫,児童文庫,その他児童文庫,講談社,アミカス・アーケイン,講談社ＫＫ文庫
284,9784065160527,26,ディズニー　もう引き返せない　ホーンテッドマンション　マダム・レオタの真夜中,ディズニー　もう引き返せない　ホーンテッドマンション　,,ディズニー　もう引き返せない　ホーンテッドマンション　マダム・レオタの真夜中,児童書,児童文庫,児童文庫,その他児童文庫,講談社,アミカス・アーケイン,講談社ＫＫ文庫
246,9784065199534,26,Ｄｉｓｎｅｙもう引き返せないホーンテッドマンション　メメント・モリ,ディズニー　もう引き返せない　ホーンテッドマンション　,,Ｄｉｓｎｅｙもう引き返せないホーンテッドマンション　メメント・モリ,児童書,児童文庫,児童文庫,その他児童文庫,講談社,アミカス・アーケイン,講談社ＫＫ文庫
210,9784591173183,27,いまを生きる,を生き,,いまを生きる,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,ナンシー・Ｈ・クラインバウム,ポプラキミノベル　名作
635,9784265064199,27,お江　戦国の世を生きぬいて,を生き,,お江　戦国の世を生きぬいて,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,国松俊英,フォア文庫
116,9784575241099,28,君の膵臓をたべたい,君,,君の膵臓をたべたい,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,住野よる,双葉社ジュニア文庫
145,9784813780496,28,あの夏を生きた君へ　時を超えた、あの日の約束,君,,あの夏を生きた君へ　時を超えた、あの日の約束,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,水野ユーリ,野いちごジュニア文庫
34,9784813780120,29,今日、キミに告白します　３つの恋の短編集,今日、キミに告白します　,２,今日、キミに告白します,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,アンソロジー,野いちごジュニア文庫
74,9784813780380,29,今日、キミに告白します　５つの恋の短編集,今日、キミに告白します　,３,今日、キミに告白します,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,アンソロジー,野いちごジュニア文庫
10,9784813780014,29,今日、キミに告白します　４つの恋の短編集,今日、キミに告白します　,,今日、キミに告白します,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,アンソロジー,野いちごジュニア文庫
136,9784813780519,29,今日、キミに告白します　６つの恋の短編集,今日、キミに告白します　,４,今日、キミに告白します,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,アンソロジー,野いちごジュニア文庫
30,9784092898059,30,すみっコぐらしのおかたづけ,すみっコぐらしのことわざ１０８,,すみっコぐらしのおかたづけ,児童書,児童文庫,児童文庫,その他児童文庫,小学館,水谷妙子,ＣＩＡＯ　ＢＯＯＫＳ
87,9784065278086,30,もっと！　すみっコぐらしのことわざ１０８,すみっコぐらしのことわざ１０８,,もっと！　すみっコぐらしのことわざ１０８,児童書,児童文庫,児童文庫,その他児童文庫,講談社,サンエックス,講談社ＫＫ文庫
44,9784061996571,30,すみっコぐらしのことわざ１０８,すみっコぐらしのことわざ１０８,,すみっコぐらしのことわざ１０８,児童書,児童文庫,児童文庫,その他児童文庫,講談社,有沢ゆう希,講談社ＫＫ文庫
95,9784813780274,31,交換ウソ日記　まっさらのノート,交換ウソ日記　,２,交換ウソ日記,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,櫻いいよ,野いちごジュニア文庫
49,9784813780182,31,交換ウソ日記　しわくちゃのラブレター,交換ウソ日記　,１,交換ウソ日記,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,櫻いいよ,野いちごジュニア文庫
416,9784323019482,32,アンネ・フランクものがたり,ものがたり,,アンネ・フランクものがたり,児童書,児童文庫,児童文庫,フォア文庫,金の星社,ジョハナ・ハ－ウ,フォア文庫
527,9784575240733,32,小説　ＤＥＳＴＩＮＹ　鎌倉ものがたり,ものがたり,,小説　ＤＥＳＴＩＮＹ　鎌倉ものがたり,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,蒔田陽平,双葉社ジュニア文庫
79,9784813780410,33,あこがれ男子と、ひみつのワケあり同居！,,,あこがれ男子と、ひみつのワケあり同居！,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,ゆいっと,野いちごジュニア文庫
401,9784569788203,34,明日、きみのいない朝が来る,,,明日、きみのいない朝が来る,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,いぬじゅん,ＰＨＰジュニアノベル
64,9784813780311,35,君が落とした青空,が,,君が落とした青空,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,櫻いいよ,野いちごジュニア文庫
48,9784591169629,35,私は存在が空気,が,,私は存在が空気,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,中田永一,ポプラキミノベル　創作
641,9784652074206,36,ながいながいペンギンの話,,,ながいながいペンギンの話,児童書,児童文庫,児童文庫,フォア文庫,理論社,いぬいとみこ,フォア文庫
789,9784323090993,37,おねがい恋神さま　運命の人はだれ！？,,１,おねがい恋神さま,児童書,児童文庫,児童文庫,フォア文庫,金の星社,次良丸忍,フォア文庫
69,9784813780250,38,爆発まで残り５分となりました　卒業をかけた逃走ゲーム,爆発まで残り５分となりました　,２,爆発まで残り５分となりました,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,棚谷あか乃,野いちごジュニア文庫
58,9784813780205,38,爆発まで残り５分となりました　ねらわれた卒業式,爆発まで残り５分となりました　,１,爆発まで残り５分となりました,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,棚谷あか乃,野いちごジュニア文庫
55,9784813780168,39,３０秒後に意味がわかるとこわい話　かくされた「謎」を解き明かせ,,,３０秒後に意味がわかるとこわい話　かくされた「謎」を解き明かせ,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,Ｓｙｔｒｙ,野いちごジュニア文庫
291,9784323091198,40,１２時０５分１５秒　怪談５分間の恐怖,,,１２時０５分１５秒　怪談５分間の恐怖,児童書,児童文庫,児童文庫,フォア文庫,金の星社,中村まさみ,フォア文庫
285,9784591171615,41,撮影中につきおしずかに！　仲なおりに効く魔法,撮影中につきおしずかに！　,２,撮影中につきおしずかに！,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,にかいどう青,ポプラキミノベル　創作
213,9784591169964,41,撮影中につきおしずかに！　特殊効果に魔法少々,撮影中につきおしずかに！　,１,撮影中につきおしずかに！,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,にかいどう青,ポプラキミノベル　創作
169,9784591171189,42,探偵部におまかせください！,探偵部におまかせください！,２,探偵部におまかせください！,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,雪宮鉄馬,ポプラキミノベル　創作
114,9784591169995,42,探偵部におまかせください！,探偵部におまかせください！,１,探偵部におまかせください！,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,雪宮鉄馬,ポプラキミノベル　創作
245,9784591174296,43,とっとと成仏してください！　憑かれて疲れてもう、サイアク！？,とっ,１,とっとと成仏してください！　憑かれて疲れてもう、サイアク！？,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,花千世子,ポプラキミノベル　創作
567,9784652070215,43,ふとったきみとやせたぼく,とっ,,ふとったきみとやせたぼく,児童書,児童文庫,児童文庫,フォア文庫,理論社,長崎源之助,フォア文庫
509,9784265010028,44,ふしぎなかぎばあさん,,,ふしぎなかぎばあさん,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,手島悠介,フォア文庫
110,9784591171370,45,真夜中のパン屋さん　午前０時のレシピ（下）,真夜中のパン屋さん　午前０時のレシピ（,,真夜中のパン屋さん　午前０時のレシピ,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,大沼紀子,ポプラキミノベル
82,9784591171103,45,真夜中のパン屋さん　午前０時のレシピ（上）,真夜中のパン屋さん　午前０時のレシピ（,,真夜中のパン屋さん　午前０時のレシピ,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,大沼紀子,ポプラキミノベル
734,9784265064922,46,井伊直虎　戦国時代をかけぬけた美少女城主,をかけぬけ,,井伊直虎　戦国時代をかけぬけた美少女城主,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,那須田淳,フォア文庫
594,9784265064106,46,坂本龍馬　幕末の日本をかけぬける,をかけぬけ,,坂本龍馬　幕末の日本をかけぬける,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,国松俊英,フォア文庫
558,9784652070819,47,よわむしおばけとサンタクロース,よわむしおばけと,,よわむしおばけとサンタクロース,児童書,児童文庫,児童文庫,フォア文庫,理論社,わたなべめぐみ,フォア文庫
755,9784652074312,47,よわむしおばけのカレーライス,よわむしおばけと,,よわむしおばけのカレーライス,児童書,児童文庫,児童文庫,フォア文庫,理論社,わたなべめぐみ,フォア文庫
487,9784652070765,47,よわむしおばけのたんじょうび,よわむしおばけと,,よわむしおばけのたんじょうび,児童書,児童文庫,児童文庫,フォア文庫,理論社,わたなべめぐみ,
433,9784652074367,47,よわむしおばけとまほうつかい,よわむしおばけと,,よわむしおばけとまほうつかい,児童書,児童文庫,児童文庫,フォア文庫,理論社,わたなべめぐみ,フォア文庫
330,9784591173329,48,てんからどどん　わたしがあの子になっちゃった！,,,てんからどどん　わたしがあの子になっちゃった！,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,魚住直子,ポプラキミノベル　創作
398,9784323010274,49,かわいそうなぞう,,,かわいそうなぞう,児童書,児童文庫,児童文庫,フォア文庫,金の星社,土家由岐雄,フォア文庫
414,9784569788364,50,あやかし図書委員会,,,あやかし図書委員会,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,羊崎ミサキ,ＰＨＰジュニアノベル
189,9784575243642,51,ひぐらしのなく頃に２　綿流し編（下）,ひぐらしのなく頃に２　綿流し編（,,ひぐらしのなく頃に２　綿流し編,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,竜騎士０７,双葉社ジュニア文庫
90,9784575242997,51,ひぐらしのなく頃に　鬼隠し編（上）,ひぐらしのなく頃に２　綿流し編（,,ひぐらしのなく頃に１　鬼隠し編,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,竜騎士０７,双葉社ジュニア文庫
234,9784575243918,51,ひぐらしのなく頃に３　祟殺し編（下）,ひぐらしのなく頃に２　綿流し編（,,ひぐらしのなく頃に３　祟殺し編,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,竜騎士０７,双葉社ジュニア文庫
212,9784575243901,51,ひぐらしのなく頃に３　祟殺し編（上）,ひぐらしのなく頃に２　綿流し編（,,ひぐらしのなく頃に３　祟殺し編,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,竜騎士０７,双葉社ジュニア文庫
230,9784575244274,51,ひぐらしのなく頃に４　暇潰し編,ひぐらしのなく頃に２　綿流し編（,,ひぐらしのなく頃に４　暇潰し編,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,竜騎士０７,双葉社ジュニア文庫
115,9784575243000,51,ひぐらしのなく頃に　鬼隠し編（下）,ひぐらしのなく頃に２　綿流し編（,,ひぐらしのなく頃に１　鬼隠し編,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,竜騎士０７,双葉社ジュニア文庫
181,9784575243635,51,ひぐらしのなく頃に２　綿流し編（上）,ひぐらしのなく頃に２　綿流し編（,,ひぐらしのなく頃に２　綿流し編,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,竜騎士０７,双葉社ジュニア文庫
97,9784591173176,52,かがみの孤城（下）,かがみの孤城（,,かがみの孤城,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,辻村深月,ポプラキミノベル　創作
77,9784591173169,52,かがみの孤城（上）,かがみの孤城（,,かがみの孤城,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,辻村深月,ポプラキミノベル　創作
214,9784813780564,53,仲良しこよしゲーム（仮）　野いちごジュニア文庫,（仮）　野いちごジュニア文庫,,仲良しこよしゲーム（仮）　野いちごジュニア文庫,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,ｃｈｅｅｅｒｙ,
185,9784813780557,53,最後の夏（仮）　野いちごジュニア文庫,（仮）　野いちごジュニア文庫,,最後の夏（仮）　野いちごジュニア文庫,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,夏原雪,
127,9784575242713,54,映画クレヨンしんちゃん　激突！ラクガキングダムとほぼ四人の勇者,映画・クレヨンしんちゃん　,,映画クレヨンしんちゃん　激突！ラクガキングダムとほぼ四人の勇者,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,臼井儀人,双葉社ジュニア文庫
88,9784575245127,54,映画クレヨンしんちゃん　もののけニンジャ珍風伝,映画・クレヨンしんちゃん　,,映画クレヨンしんちゃん　もののけニンジャ珍風伝,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,臼井儀人,双葉社ジュニア文庫
347,9784575241693,54,映画クレヨンしんちゃん新婚旅行ハリケーン～失われたひろし～,映画・クレヨンしんちゃん　,,映画クレヨンしんちゃん新婚旅行ハリケーン～失われたひろし～,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,橋本昌和,双葉社ジュニア文庫
534,9784575239584,54,映画・クレヨンしんちゃん　爆睡！ユメミーワールド大突撃,映画・クレヨンしんちゃん　,,映画・クレヨンしんちゃん　爆睡！ユメミーワールド大突撃,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,蒔田陽平,双葉社ジュニア文庫
